label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1.klw	Risky first	0	-0.003870708347134703	-0.0524847564225052	0.04206241603499452	0.4425	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-power-n1.klw	Risky first	1	-0.006119696076197623	-0.05232270180799592	0.03741230846405546	0.4075	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-power-n1.klw	Risky first	2	-0.004024516728541496	-0.05248589387908273	0.04667072203682108	0.455	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-power-n1.klw	Risky second	0	0.01023782643839035	-0.03485216287471926	0.05503560850177387	0.6675	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-power-n1.klw	Risky second	1	0.018154347512529728	-0.025512364914067703	0.06492228390558769	0.785	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-power-n1.klw	Risky second	2	0.012785741409801559	-0.03373735203810392	0.05670033850860909	0.675	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
