label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-pmu	Risky first	1	ips	0.2995777777777778	0.2520555555555556	0.3466666666666667	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-weber-pmu	Risky first	1	vertex	0.28000238095238095	0.2342777777777778	0.3210079365079365	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-weber-pmu	Risky first	2	ips	0.3902884353741497	0.3501009070294785	0.43869274376417233	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-weber-pmu	Risky first	2	vertex	0.36685558390022677	0.31576984126984126	0.41774914965986387	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-weber-pmu	Risky first	3	ips	0.501211507936508	0.4515595238095238	0.5492142857142857	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-weber-pmu	Risky first	3	vertex	0.4710039682539683	0.42441666666666666	0.5207936507936508	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-weber-pmu	Risky first	4	ips	0.6096452380952381	0.5660238095238095	0.6571428571428571	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-weber-pmu	Risky first	4	vertex	0.5787126984126985	0.5294126984126983	0.624295634920635	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-weber-pmu	Risky first	5	ips	0.7051170068027212	0.6480124716553288	0.7505396825396824	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-weber-pmu	Risky first	5	vertex	0.6767628968253969	0.6258690476190476	0.7266329365079366	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-weber-pmu	Risky first	6	ips	0.7873261904761906	0.7469027777777777	0.8290515873015872	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-weber-pmu	Risky first	6	vertex	0.7630299603174603	0.7229702380952382	0.8000079365079366	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-weber-pmu	Risky second	1	ips	0.3167388888888889	0.27235714285714285	0.36226190476190473	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-weber-pmu	Risky second	1	vertex	0.2927246031746032	0.2495238095238095	0.3377777777777778	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-weber-pmu	Risky second	2	ips	0.4233581632653061	0.37564172335600904	0.4706224489795918	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-weber-pmu	Risky second	2	vertex	0.39309954648526074	0.33717233560090704	0.43892517006802717	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-weber-pmu	Risky second	3	ips	0.5490940476190476	0.5028452380952382	0.5962261904761904	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-weber-pmu	Risky second	3	vertex	0.5163027777777778	0.46545238095238095	0.5668531746031745	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-weber-pmu	Risky second	4	ips	0.6711609126984126	0.6214662698412697	0.714375	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-weber-pmu	Risky second	4	vertex	0.6423142857142858	0.5970714285714285	0.6885714285714286	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-weber-pmu	Risky second	5	ips	0.7735388888888888	0.7300192743764172	0.8101666666666666	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-weber-pmu	Risky second	5	vertex	0.7500545634920636	0.7084027777777777	0.7933611111111111	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-weber-pmu	Risky second	6	ips	0.8518000000000001	0.82	0.8857857142857142	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-weber-pmu	Risky second	6	vertex	0.8377357142857141	0.7961666666666667	0.8771428571428571	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
