label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl3-percpmu.mapjitter.klw	Risky first	7.0	ips	0.627575	0.5813809523809524	0.6699999999999999	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-spl3-percpmu.mapjitter.klw	Risky first	7.0	vertex	0.6160084776334777	0.5663059163059163	0.6624873737373738	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-spl3-percpmu.mapjitter.klw	Risky first	10.0	ips	0.5788777056277057	0.5337608225108226	0.6244967532467532	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-spl3-percpmu.mapjitter.klw	Risky first	10.0	vertex	0.568446645021645	0.5232824675324677	0.6136396103896103	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-spl3-percpmu.mapjitter.klw	Risky first	14.0	ips	0.5281915584415584	0.4839772727272727	0.5707792207792207	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-spl3-percpmu.mapjitter.klw	Risky first	14.0	vertex	0.5183564935064935	0.4750919913419913	0.5592077922077922	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-spl3-percpmu.mapjitter.klw	Risky first	20.0	ips	0.48041450216450216	0.4363528138528138	0.5300919913419914	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-spl3-percpmu.mapjitter.klw	Risky first	20.0	vertex	0.46941580086580087	0.42233766233766235	0.51091341991342	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-spl3-percpmu.mapjitter.klw	Risky first	28.0	ips	0.44954166666666673	0.4023809523809524	0.5	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-spl3-percpmu.mapjitter.klw	Risky first	28.0	vertex	0.4362227272727273	0.3904967532467532	0.4796991341991342	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-spl3-percpmu.mapjitter.klw	Risky second	7.0	ips	0.5876287878787878	0.5363365800865801	0.6266287878787877	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-spl3-percpmu.mapjitter.klw	Risky second	7.0	vertex	0.5630097402597403	0.5172943722943723	0.605465367965368	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-spl3-percpmu.mapjitter.klw	Risky second	10.0	ips	0.5973961038961039	0.5537575757575758	0.6398181818181818	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-spl3-percpmu.mapjitter.klw	Risky second	10.0	vertex	0.57449512987013	0.5274729437229437	0.6220833333333333	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-spl3-percpmu.mapjitter.klw	Risky second	14.0	ips	0.5983993506493506	0.5553679653679653	0.6391937229437229	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-spl3-percpmu.mapjitter.klw	Risky second	14.0	vertex	0.5704935064935065	0.5227272727272728	0.6155898268398268	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-spl3-percpmu.mapjitter.klw	Risky second	20.0	ips	0.5867445887445888	0.5439339826839827	0.6333549783549784	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-spl3-percpmu.mapjitter.klw	Risky second	20.0	vertex	0.5606249999999998	0.5166666666666666	0.6072023809523809	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-spl3-percpmu.mapjitter.klw	Risky second	28.0	ips	0.573375	0.5285714285714286	0.6214285714285714	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-spl3-percpmu.mapjitter.klw	Risky second	28.0	vertex	0.5490654761904762	0.5047619047619047	0.5952380952380952	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
