label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power+weber-null.mapjitter.klw	Risky first	0	ips	0.7362527539142549	0.5639288315991322	0.900927070618569	0.8885830806718236	35	0.015552262955855491	-0.22144075544915146	0.2523022327637938	0.4475	0.033574757163430724	12.647988505747126
log-power+weber-null.mapjitter.klw	Risky first	0	vertex	0.7207004909583994	0.5369579189219177	0.9001607988655072	0.8550083235083928	35	0.015552262955855491	-0.22144075544915146	0.2523022327637938	0.4475	0.033574757163430724	12.670043415340087
log-power+weber-null.mapjitter.klw	Risky first	1	ips	0.7409360943152309	0.5831702769082521	0.9203051906409337	0.941889085776863	35	-0.002307845557290652	-0.24075721039881587	0.2203141543336305	0.5	0.043427277693693034	23.08393113342898
log-power+weber-null.mapjitter.klw	Risky first	1	vertex	0.7432439398725217	0.5750071678481945	0.9159645707703911	0.89846180808317	35	-0.002307845557290652	-0.24075721039881587	0.2203141543336305	0.5	0.043427277693693034	22.99198250728863
log-power+weber-null.mapjitter.klw	Risky first	2	ips	0.580862267264427	0.37818340196839473	0.7953341244166109	0.8717315848873645	35	-0.004407637327534865	-0.26980304693786833	0.27191008979608144	0.515	-0.0898690131339469	42.27161383285303
log-power+weber-null.mapjitter.klw	Risky first	2	vertex	0.5852699045919619	0.3758017607136862	0.7761590276262581	0.9616005980213114	35	-0.004407637327534865	-0.26980304693786833	0.27191008979608144	0.515	-0.0898690131339469	42.116883116883116
log-power+weber-null.mapjitter.klw	Risky second	0	ips	0.8003063952459617	0.6243745318252524	0.9787357109195157	0.9915735592313322	35	0.0031563614043872857	-0.22898825052687644	0.24487589292965883	0.485	0.06585172084157309	12.667142857142856
log-power+weber-null.mapjitter.klw	Risky second	0	vertex	0.7971500338415742	0.5895011452318737	0.9705004412213264	0.9257218383897591	35	0.0031563614043872857	-0.22898825052687644	0.24487589292965883	0.485	0.06585172084157309	12.688571428571429
log-power+weber-null.mapjitter.klw	Risky second	1	ips	0.7310691843960312	0.5589009745970293	0.9014632611890865	0.6985017255518281	35	0.009227133573663044	-0.22166308296610343	0.24409440396435295	0.445	-0.19087743802583457	23.160377358490567
log-power+weber-null.mapjitter.klw	Risky second	1	vertex	0.7218420508223682	0.5598299294580034	0.8909962761450863	0.8893791635776627	35	0.009227133573663044	-0.22166308296610343	0.24409440396435295	0.445	-0.19087743802583457	23.09928057553957
log-power+weber-null.mapjitter.klw	Risky second	2	ips	0.5833475512132825	0.3917583864242207	0.7952495133811701	0.6636328253270827	35	-0.008943528841173484	-0.2792490237420138	0.31048582590427226	0.5325	-0.08177991376276184	42.263988522238165
log-power+weber-null.mapjitter.klw	Risky second	2	vertex	0.5922910800544561	0.3862674308012086	0.7873122106184673	0.7454127390898445	35	-0.008943528841173484	-0.2792490237420138	0.31048582590427226	0.5325	-0.08177991376276184	42.24390243902439
