label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n2psd	Risky first	7.0	ips	0.6396059523809524	0.5961785714285714	0.6862023809523808	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-n2psd	Risky first	7.0	vertex	0.6535362554112555	0.6125595238095238	0.6991576479076479	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-n2psd	Risky first	10.0	ips	0.5844383116883116	0.545995670995671	0.6244751082251082	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-n2psd	Risky first	10.0	vertex	0.5794965367965368	0.5383787878787879	0.6222099567099567	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-n2psd	Risky first	14.0	ips	0.5302462121212121	0.4884902597402597	0.5760281385281385	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-n2psd	Risky first	14.0	vertex	0.5159734848484848	0.4718603896103896	0.5565800865800866	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-n2psd	Risky first	20.0	ips	0.4862754329004329	0.4361417748917749	0.5316233766233767	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-n2psd	Risky first	20.0	vertex	0.46403376623376624	0.4163506493506493	0.5094058441558441	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-n2psd	Risky first	28.0	ips	0.45989880952380957	0.4142857142857143	0.5047619047619047	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-n2psd	Risky first	28.0	vertex	0.4269340909090909	0.3857099567099567	0.4721655844155845	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-n2psd	Risky second	7.0	ips	0.5977288961038961	0.5504058441558443	0.6383766233766233	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-n2psd	Risky second	7.0	vertex	0.5709756493506494	0.5244480519480519	0.6130303030303029	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-n2psd	Risky second	10.0	ips	0.6114404761904763	0.5736569264069264	0.6515194805194806	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-n2psd	Risky second	10.0	vertex	0.5908533549783549	0.5482683982683983	0.6303354978354979	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-n2psd	Risky second	14.0	ips	0.610814393939394	0.570551948051948	0.6542207792207791	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-n2psd	Risky second	14.0	vertex	0.5875746753246753	0.546693722943723	0.6320400432900433	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-n2psd	Risky second	20.0	ips	0.5968782467532467	0.5545075757575758	0.641991341991342	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-n2psd	Risky second	20.0	vertex	0.5715535714285713	0.5238095238095237	0.6190476190476191	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-n2psd	Risky second	28.0	ips	0.5701428571428571	0.5261904761904762	0.6143452380952381	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-n2psd	Risky second	28.0	vertex	0.5394404761904762	0.4904166666666667	0.5904761904761905	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
