label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-n1.klw	Risky first	1	ips	0.2997626984126984	0.25453968253968257	0.3470396825396825	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-power-n1.klw	Risky first	1	vertex	0.31631190476190474	0.2653809523809524	0.3619047619047619	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-power-n1.klw	Risky first	2	ips	0.38841689342403624	0.3454297052154195	0.43794671201814056	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-power-n1.klw	Risky first	2	vertex	0.4020795351473923	0.3562619047619048	0.451702947845805	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-power-n1.klw	Risky first	3	ips	0.49314365079365075	0.4418888888888889	0.5417936507936507	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-power-n1.klw	Risky first	3	vertex	0.5001349206349207	0.4558412698412698	0.556202380952381	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-power-n1.klw	Risky first	4	ips	0.5931738095238095	0.5374523809523809	0.6419365079365079	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-power-n1.klw	Risky first	4	vertex	0.5957416666666667	0.5466626984126983	0.6463948412698413	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-power-n1.klw	Risky first	5	ips	0.6789680272108843	0.6239444444444444	0.7318877551020408	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-power-n1.klw	Risky first	5	vertex	0.6768859126984127	0.628611111111111	0.727	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-power-n1.klw	Risky first	6	ips	0.7528341269841269	0.707765873015873	0.7984285714285714	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-power-n1.klw	Risky first	6	vertex	0.7433823412698412	0.6979861111111112	0.784468253968254	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-power-n1.klw	Risky second	1	ips	0.32593730158730155	0.2726984126984127	0.37369841269841264	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-power-n1.klw	Risky second	1	vertex	0.3126039682539683	0.26666666666666666	0.3558730158730159	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-power-n1.klw	Risky second	2	ips	0.42592165532879817	0.3735136054421769	0.4795045351473923	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-power-n1.klw	Risky second	2	vertex	0.4105298185941042	0.3640283446712018	0.45524489795918366	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-power-n1.klw	Risky second	3	ips	0.54135	0.4876190476190476	0.5971428571428571	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-power-n1.klw	Risky second	3	vertex	0.5267761904761905	0.47776984126984123	0.5722261904761905	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-power-n1.klw	Risky second	4	ips	0.6509089285714286	0.6015674603174604	0.6964325396825396	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-power-n1.klw	Risky second	4	vertex	0.63685	0.5857142857142857	0.6857857142857142	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-power-n1.klw	Risky second	5	ips	0.7387766439909297	0.6978582766439909	0.7863492063492064	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-power-n1.klw	Risky second	5	vertex	0.7272656746031746	0.6763432539682539	0.7694781746031746	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-power-n1.klw	Risky second	6	ips	0.80935	0.7656428571428571	0.8542857142857143	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-power-n1.klw	Risky second	6	vertex	0.7992023809523809	0.7552142857142857	0.8428809523809524	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
