label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber-nullind.klw	Risky first	1	-0.0004873015873015868	-0.06508730158730158	0.06509523809523808	0.4825	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-weber-nullind.klw	Risky first	2	-0.0006500283446712008	-0.06886649659863944	0.0670561224489796	0.5025	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-weber-nullind.klw	Risky first	3	8.888888888888946e-05	-0.07240079365079366	0.06989285714285712	0.495	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-weber-nullind.klw	Risky first	4	0.0016470238095238113	-0.07113492063492063	0.0701130952380952	0.5275	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-weber-nullind.klw	Risky first	5	-0.0012930839002267568	-0.0721374716553288	0.06525226757369613	0.4925	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-weber-nullind.klw	Risky first	6	0.001197817460317459	-0.055920634920634926	0.05993253968253967	0.5375	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-weber-nullind.klw	Risky second	1	0.0007579365079365074	-0.05812698412698413	0.0673174603174603	0.5125	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-weber-nullind.klw	Risky second	2	0.001215306122448979	-0.06754195011337868	0.0786349206349206	0.5	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-weber-nullind.klw	Risky second	3	0.001044444444444444	-0.06382539682539681	0.07048809523809524	0.48	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-weber-nullind.klw	Risky second	4	0.0006813492063492066	-0.07333531746031746	0.0654861111111111	0.5175	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-weber-nullind.klw	Risky second	5	-0.00010172902494331018	-0.0623407029478458	0.0598886054421768	0.505	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-weber-nullind.klw	Risky second	6	-0.0002785714285714291	-0.05714285714285714	0.061904761904761886	0.5025	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
