label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	1	-0.015081746031746031	-0.07525396825396827	0.04450793650793645	0.33	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	2	-0.012167828798185943	-0.07843594104308389	0.050825963718820845	0.3475	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	3	-0.004412301587301587	-0.07757142857142857	0.062253968253968214	0.45	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	4	0.0026750000000000025	-0.07320833333333333	0.07203571428571426	0.5525	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	5	0.008437273242630385	-0.05707681405895692	0.07528883219954648	0.585	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n1n2.pathfinder.ss1-ts0.3	Risky first	6	0.016445039682539683	-0.04254761904761905	0.08040873015873015	0.69	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	1	0.014436507936507937	-0.04956349206349206	0.08096031746031744	0.6675	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	2	0.01299546485260771	-0.05901020408163264	0.08340929705215418	0.6525	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	3	0.011588888888888888	-0.05355952380952381	0.07367460317460316	0.605	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	4	0.01666686507936508	-0.05652777777777778	0.08218055555555552	0.6775	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	5	0.022233049886621316	-0.03937131519274375	0.08330158730158727	0.7775	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n1n2.pathfinder.ss1-ts0.3	Risky second	6	0.029857142857142856	-0.0285952380952381	0.08669047619047617	0.865	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
