label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power+weber-percmem.mapjitter.klw	Risky first	0	-0.001802269935087269	-0.04846029623970801	0.050024502624016115	0.4725	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-power+weber-percmem.mapjitter.klw	Risky first	1	0.0019874148862096697	-0.044402864654633785	0.04723951223232515	0.5475	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-power+weber-percmem.mapjitter.klw	Risky first	2	0.008762401100791193	-0.04303399541634836	0.05984504375913042	0.62	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-power+weber-percmem.mapjitter.klw	Risky second	0	0.0036448689364102916	-0.04614839045666113	0.04648614772862888	0.5625	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-power+weber-percmem.mapjitter.klw	Risky second	1	0.009519280902153524	-0.03590862612987779	0.058125321899094556	0.6475	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-power+weber-percmem.mapjitter.klw	Risky second	2	0.01560264649719537	-0.0410131931560503	0.0669662223741171	0.7275	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
