label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-cspl5-percpmu.mapjitter.klw	Risky first	7.0	ips	0.6251404761904762	0.5766666666666667	0.6738214285714285	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-cspl5-percpmu.mapjitter.klw	Risky first	7.0	vertex	0.6023320707070706	0.5520021645021645	0.6479816017316017	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-cspl5-percpmu.mapjitter.klw	Risky first	10.0	ips	0.5842683982683983	0.5378679653679653	0.6281547619047618	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-cspl5-percpmu.mapjitter.klw	Risky first	10.0	vertex	0.5735680735930735	0.5286785714285714	0.6213993506493506	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-cspl5-percpmu.mapjitter.klw	Risky first	14.0	ips	0.5306341991341992	0.4785606060606061	0.5859740259740259	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-cspl5-percpmu.mapjitter.klw	Risky first	14.0	vertex	0.5256168831168831	0.4826309523809523	0.5693084415584415	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-cspl5-percpmu.mapjitter.klw	Risky first	20.0	ips	0.48351839826839826	0.43882575757575754	0.5305357142857142	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-cspl5-percpmu.mapjitter.klw	Risky first	20.0	vertex	0.47480465367965363	0.42726948051948055	0.5173398268398268	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-cspl5-percpmu.mapjitter.klw	Risky first	28.0	ips	0.4541845238095239	0.40940476190476194	0.5047619047619047	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-cspl5-percpmu.mapjitter.klw	Risky first	28.0	vertex	0.43472803030303026	0.39279870129870126	0.4809567099567099	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-cspl5-percpmu.mapjitter.klw	Risky second	7.0	ips	0.5867159090909091	0.5460822510822511	0.6331222943722944	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-cspl5-percpmu.mapjitter.klw	Risky second	7.0	vertex	0.5560422077922078	0.5121212121212122	0.5997997835497835	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-cspl5-percpmu.mapjitter.klw	Risky second	10.0	ips	0.5923739177489178	0.5440151515151515	0.6418874458874458	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-cspl5-percpmu.mapjitter.klw	Risky second	10.0	vertex	0.5655097402597402	0.5134036796536797	0.6080140692640692	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-cspl5-percpmu.mapjitter.klw	Risky second	14.0	ips	0.6008035714285714	0.5592965367965368	0.6463311688311688	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-cspl5-percpmu.mapjitter.klw	Risky second	14.0	vertex	0.5713582251082251	0.5272619047619047	0.6181872294372294	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-cspl5-percpmu.mapjitter.klw	Risky second	20.0	ips	0.5970449134199134	0.5463041125541126	0.6456764069264068	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-cspl5-percpmu.mapjitter.klw	Risky second	20.0	vertex	0.5696488095238094	0.5214285714285715	0.6119642857142857	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-cspl5-percpmu.mapjitter.klw	Risky second	28.0	ips	0.5719166666666665	0.5261904761904762	0.6191071428571429	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-cspl5-percpmu.mapjitter.klw	Risky second	28.0	vertex	0.5397321428571428	0.4904761904761905	0.5809523809523809	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
