label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber-percmem.pathfinder	Risky first	1	ips	0.27918333333333334	0.2342301587301587	0.3219365079365079	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-weber-percmem.pathfinder	Risky first	1	vertex	0.2942484126984127	0.24887301587301583	0.33686507936507937	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-weber-percmem.pathfinder	Risky first	2	ips	0.3685992063492064	0.32510997732426306	0.414968253968254	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-weber-percmem.pathfinder	Risky first	2	vertex	0.38026320861678004	0.3356454081632653	0.43063236961451246	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-weber-percmem.pathfinder	Risky first	3	ips	0.4809519841269841	0.4286904761904761	0.5289126984126984	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-weber-percmem.pathfinder	Risky first	3	vertex	0.48543690476190476	0.4417023809523809	0.5384325396825397	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-weber-percmem.pathfinder	Risky first	4	ips	0.5923174603174604	0.5427619047619048	0.6377857142857143	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-weber-percmem.pathfinder	Risky first	4	vertex	0.5913015873015872	0.5404662698412699	0.6424623015873016	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-weber-percmem.pathfinder	Risky first	5	ips	0.6892395691609977	0.6397562358276644	0.7400476190476191	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-weber-percmem.pathfinder	Risky first	5	vertex	0.6862420634920635	0.6380674603174603	0.7312698412698413	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-weber-percmem.pathfinder	Risky first	6	ips	0.7730408730158732	0.7265793650793652	0.8165555555555555	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-weber-percmem.pathfinder	Risky first	6	vertex	0.7688623015873016	0.7277876984126984	0.8136547619047618	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-weber-percmem.pathfinder	Risky second	1	ips	0.30229126984126986	0.25492063492063494	0.3523888888888889	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-weber-percmem.pathfinder	Risky second	1	vertex	0.30490634920634924	0.2584047619047619	0.3466746031746032	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-weber-percmem.pathfinder	Risky second	2	ips	0.4091604308390023	0.3657981859410431	0.4598095238095238	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-weber-percmem.pathfinder	Risky second	2	vertex	0.40787891156462586	0.3574988662131519	0.4548854875283447	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-weber-percmem.pathfinder	Risky second	3	ips	0.5389916666666666	0.4908809523809524	0.5904880952380952	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-weber-percmem.pathfinder	Risky second	3	vertex	0.5330785714285714	0.4896825396825397	0.5789007936507935	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-weber-percmem.pathfinder	Risky second	4	ips	0.6693863095238095	0.6209424603174604	0.7169900793650793	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-weber-percmem.pathfinder	Risky second	4	vertex	0.6555928571428572	0.6114285714285714	0.6943571428571428	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-weber-percmem.pathfinder	Risky second	5	ips	0.7753065759637187	0.7327414965986395	0.8213106575963718	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-weber-percmem.pathfinder	Risky second	5	vertex	0.7596841269841269	0.718859126984127	0.801593253968254	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-weber-percmem.pathfinder	Risky second	6	ips	0.8539142857142857	0.8142857142857143	0.8885714285714286	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-weber-percmem.pathfinder	Risky second	6	vertex	0.8408380952380952	0.7990238095238096	0.8771428571428571	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
