label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl3-nullind.klw	Risky first	1	-0.0003404761904761902	-0.06448412698412698	0.06258730158730154	0.475	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-spl3-nullind.klw	Risky first	2	-0.0015888038548752832	-0.06730017006802722	0.06296683673469385	0.4875	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-spl3-nullind.klw	Risky first	3	-0.00010436507936507813	-0.07683730158730158	0.06320238095238094	0.51	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-spl3-nullind.klw	Risky first	4	0.0007466269841269861	-0.07233730158730158	0.06861309523809521	0.5275	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-spl3-nullind.klw	Risky first	5	0.0007857709750566897	-0.06572930839002268	0.07478996598639454	0.525	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-spl3-nullind.klw	Risky first	6	-5.952380952381903e-06	-0.06191071428571428	0.062210317460317396	0.51	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-spl3-nullind.klw	Risky second	1	-0.00010873015873015895	-0.06794444444444445	0.0600079365079365	0.515	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-spl3-nullind.klw	Risky second	2	0.0009503401360544212	-0.06436167800453516	0.07119274376417228	0.515	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-spl3-nullind.klw	Risky second	3	-0.000951190476190476	-0.07114285714285713	0.06921428571428571	0.4625	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-spl3-nullind.klw	Risky second	4	-0.0012454365079365077	-0.0766765873015873	0.0633690476190476	0.5	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-spl3-nullind.klw	Risky second	5	-0.00019603174603174524	-0.07026388888888888	0.05192715419501134	0.5475	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-spl3-nullind.klw	Risky second	6	-0.0006714285714285723	-0.06002380952380953	0.05719047619047616	0.465	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
