label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-perc.klw	Risky first	0	ips	0.5558745747421776	0.5174074794191998	0.5951566274037526	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-weber-perc.klw	Risky first	0	vertex	0.5555945125259035	0.5169377447948877	0.5913793330729421	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-weber-perc.klw	Risky first	1	ips	0.5274796306241796	0.497061720860593	0.558301758183337	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-weber-perc.klw	Risky first	1	vertex	0.5295745888626583	0.49474287753378865	0.5629253243562178	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-weber-perc.klw	Risky first	2	ips	0.49738074922153863	0.4576381104275841	0.5340429103060682	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-weber-perc.klw	Risky first	2	vertex	0.504329670321079	0.46947093111566796	0.5374951818047793	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-weber-perc.klw	Risky second	0	ips	0.5309878443402879	0.4907746802070111	0.5668236907203072	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-weber-perc.klw	Risky second	0	vertex	0.5278600926016339	0.49375347730798863	0.5614778314834705	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-weber-perc.klw	Risky second	1	ips	0.579421701647166	0.5473093605863398	0.6187157550420487	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-weber-perc.klw	Risky second	1	vertex	0.5759750626566417	0.5431878180299233	0.6103950596187439	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-weber-perc.klw	Risky second	2	ips	0.6183734259892154	0.5843246265013182	0.6537834656988791	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-weber-perc.klw	Risky second	2	vertex	0.6232168052707526	0.5876916154021418	0.6603168147641832	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
