label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-null	Risky first	1	0.00021587301587301641	-0.054634920634920627	0.05938095238095236	0.485	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-null	Risky first	2	-0.0008023809523809512	-0.05876587301587301	0.06518395691609974	0.505	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-null	Risky first	3	-0.0012559523809523795	-0.0681388888888889	0.06494047619047617	0.5075	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-null	Risky first	4	-0.0002712301587301572	-0.06719444444444445	0.06461309523809518	0.5225	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-null	Risky first	5	-0.0009457766439909299	-0.0611890589569161	0.06649489795918367	0.4675	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-null	Risky first	6	0.0011668650793650774	-0.05755357142857144	0.05445039682539682	0.5125	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-null	Risky second	1	0.00024206349206349175	-0.06291269841269842	0.06032539682539682	0.5	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-null	Risky second	2	-0.0003858276643990938	-0.06494557823129252	0.06649659863945578	0.4975	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-null	Risky second	3	0.000310714285714286	-0.06393253968253969	0.06509523809523807	0.4975	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-null	Risky second	4	-0.00021666666666666685	-0.06708333333333334	0.06294047619047612	0.49	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-null	Risky second	5	-0.00017715419501133762	-0.05664399092970521	0.05543962585034012	0.505	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-null	Risky second	6	-0.0004023809523809529	-0.04407142857142857	0.050547619047618994	0.4875	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
