label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber-nullind	Risky first	1	ips	0.28948174603174603	0.2457142857142857	0.33175396825396825	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-weber-nullind	Risky first	1	vertex	0.28983888888888887	0.24347619047619046	0.3321111111111111	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-weber-nullind	Risky first	2	ips	0.37712018140589565	0.33141383219954645	0.419844671201814	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-weber-nullind	Risky first	2	vertex	0.3782774376417234	0.3315666099773243	0.4215017006802721	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-weber-nullind	Risky first	3	ips	0.4859130952380953	0.4324880952380953	0.5302023809523809	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-weber-nullind	Risky first	3	vertex	0.4855388888888889	0.4381904761904762	0.5349404761904761	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-weber-nullind	Risky first	4	ips	0.5951603174603175	0.5438095238095239	0.640984126984127	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-weber-nullind	Risky first	4	vertex	0.5952597222222222	0.5480873015873016	0.640672619047619	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-weber-nullind	Risky first	5	ips	0.6913030612244898	0.6457063492063492	0.7391609977324264	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-weber-nullind	Risky first	5	vertex	0.6913779761904761	0.6434325396825397	0.7370119047619047	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-weber-nullind	Risky first	6	ips	0.7761071428571428	0.7349107142857142	0.8167678571428572	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-weber-nullind	Risky first	6	vertex	0.7759533730158731	0.7358650793650794	0.8178055555555556	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-weber-nullind	Risky second	1	ips	0.3056190476190476	0.2606349206349206	0.35025396825396815	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-weber-nullind	Risky second	1	vertex	0.3050055555555556	0.26095238095238094	0.350515873015873	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-weber-nullind	Risky second	2	ips	0.40864897959183677	0.36403401360544213	0.45368934240362807	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-weber-nullind	Risky second	2	vertex	0.40824943310657597	0.3609943310657596	0.45858843537414956	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-weber-nullind	Risky second	3	ips	0.53335	0.48378571428571426	0.5871666666666667	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-weber-nullind	Risky second	3	vertex	0.5332353174603175	0.4885238095238096	0.5798492063492063	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-weber-nullind	Risky second	4	ips	0.6562170634920634	0.6118948412698413	0.6986805555555556	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-weber-nullind	Risky second	4	vertex	0.6573857142857144	0.6057142857142856	0.7000714285714285	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-weber-nullind	Risky second	5	ips	0.7607404761904761	0.7200748299319728	0.8003333333333333	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-weber-nullind	Risky second	5	vertex	0.7603055555555556	0.7197261904761905	0.8019960317460316	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-weber-nullind	Risky second	6	ips	0.8435642857142858	0.8085	0.8800714285714285	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-weber-nullind	Risky second	6	vertex	0.8432190476190476	0.8066666666666666	0.88	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
