label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-pmu	Risky first	1	0.014107936507936509	-0.04572222222222221	0.07494444444444441	0.6625	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-pmu	Risky first	2	0.02002885487528345	-0.042303571428571426	0.08540391156462585	0.7225	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-pmu	Risky first	3	0.02675436507936508	-0.041115079365079354	0.0954126984126984	0.7625	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-pmu	Risky first	4	0.029204761904761907	-0.04132341269841269	0.09267063492063489	0.8125	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-pmu	Risky first	5	0.026526473922902492	-0.038047619047619045	0.09189739229024942	0.805	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-pmu	Risky first	6	0.021761904761904764	-0.029845238095238088	0.07763293650793641	0.7875	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-pmu	Risky second	1	0.029853968253968254	-0.034301587301587305	0.08961904761904754	0.815	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-pmu	Risky second	2	0.03600430839002267	-0.03176643990929705	0.10522448979591836	0.8375	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-pmu	Risky second	3	0.03825674603174603	-0.03256349206349206	0.10858333333333332	0.85	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-pmu	Risky second	4	0.03591527777777778	-0.03135912698412698	0.1055059523809523	0.8375	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-pmu	Risky second	5	0.027596626984126987	-0.037234410430839	0.08746740362811783	0.7975	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-pmu	Risky second	6	0.019559523809523808	-0.03523809523809523	0.07523809523809523	0.7775	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
