label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1n2x.pathfinder.klw	Risky first	1	-0.008589682539682541	-0.0758968253968254	0.06318253968253967	0.3725	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n1n2x.pathfinder.klw	Risky first	2	-0.004938718820861677	-0.07309722222222223	0.06165476190476191	0.4525	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n1n2x.pathfinder.klw	Risky first	3	0.0013932539682539684	-0.07525793650793651	0.0625436507936508	0.5075	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n1n2x.pathfinder.klw	Risky first	4	0.005007341269841272	-0.06936904761904762	0.07447420634920635	0.5925	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n1n2x.pathfinder.klw	Risky first	5	0.007628202947845803	-0.06023384353741496	0.07406547619047617	0.5675	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n1n2x.pathfinder.klw	Risky first	6	0.00908611111111111	-0.06046031746031746	0.07462301587301584	0.6275	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n1n2x.pathfinder.klw	Risky second	1	0.025675396825396827	-0.04255555555555556	0.09207142857142857	0.78	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n1n2x.pathfinder.klw	Risky second	2	0.021805555555555554	-0.04733333333333333	0.0972585034013605	0.73	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n1n2x.pathfinder.klw	Risky second	3	0.013136904761904761	-0.05526587301587301	0.08065079365079363	0.6475	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n1n2x.pathfinder.klw	Risky second	4	0.009912500000000001	-0.06510912698412699	0.07802380952380952	0.6125	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n1n2x.pathfinder.klw	Risky second	5	0.010720436507936509	-0.06281972789115647	0.0756451247165533	0.6375	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n1n2x.pathfinder.klw	Risky second	6	0.014290476190476192	-0.04764285714285715	0.08195238095238093	0.6625	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
