label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl3-null	Risky first	1	-0.0006904761904761906	-0.05683333333333333	0.05815079365079359	0.485	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-spl3-null	Risky first	2	-0.0016914115646258492	-0.06209580498866212	0.0607485827664399	0.4975	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-spl3-null	Risky first	3	0.0010511904761904777	-0.06530158730158729	0.05878571428571424	0.55	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-spl3-null	Risky first	4	-9.404761904761707e-05	-0.06565079365079365	0.07216865079365076	0.5075	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-spl3-null	Risky first	5	-0.000705385487528345	-0.05861876417233561	0.06327125850340135	0.485	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-spl3-null	Risky first	6	-0.00023690476190476386	-0.05219444444444444	0.052172619047619016	0.5125	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-spl3-null	Risky second	1	0.002325396825396825	-0.05665079365079363	0.06318253968253966	0.4975	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-spl3-null	Risky second	2	0.0005747165532879817	-0.0660498866213152	0.0617630385487528	0.52	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-spl3-null	Risky second	3	-0.0008039682539682539	-0.06304761904761906	0.06304761904761903	0.46	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-spl3-null	Risky second	4	-0.00016706349206349142	-0.07058333333333333	0.06428769841269841	0.495	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-spl3-null	Risky second	5	-0.00016794217687074786	-0.06058843537414966	0.05302919501133787	0.53	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-spl3-null	Risky second	6	0.00019999999999999998	-0.05142857142857143	0.05904761904761904	0.5	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
