label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-genweber-perc	Risky first	0	ips	0.5653307924126588	0.5306436909692107	0.5987471518112828	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-genweber-perc	Risky first	0	vertex	0.5568100915166705	0.5240190600961278	0.5971694441732035	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-genweber-perc	Risky first	1	ips	0.5238940915600689	0.49072846347470406	0.5575020288817282	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-genweber-perc	Risky first	1	vertex	0.5215782273355913	0.486868440518153	0.5580688828960612	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-genweber-perc	Risky first	2	ips	0.5032302251841726	0.4666098010176958	0.5427264373053847	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-genweber-perc	Risky first	2	vertex	0.5011522849012013	0.46477298973816	0.5382420958814147	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-genweber-perc	Risky second	0	ips	0.5377235458776812	0.5003283343640487	0.5734183917586173	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-genweber-perc	Risky second	0	vertex	0.5303015520402738	0.499035836344107	0.5660872039405873	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-genweber-perc	Risky second	1	ips	0.6006319594823576	0.5692869627914962	0.6353087193410059	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-genweber-perc	Risky second	1	vertex	0.5912452779676464	0.561231886534518	0.6228537821827296	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-genweber-perc	Risky second	2	ips	0.6412471538695224	0.6088555777973071	0.6764969214160944	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-genweber-perc	Risky second	2	vertex	0.6339296195033036	0.6001329460013671	0.6677216905901115	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
