label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-power-mem.mapjitter.klw	Risky first	0	ips	0.7526782841074221	0.5719312851784636	0.9363488923300708	0.8885830806718236	35	0.03335837646530073	-0.19542677832509878	0.2613972236376056	0.3625	0.033574757163430724	12.647988505747126
log-power-mem.mapjitter.klw	Risky first	0	vertex	0.7193199076421215	0.5393151301536665	0.8955069659428071	0.8550083235083928	35	0.03335837646530073	-0.19542677832509878	0.2613972236376056	0.3625	0.033574757163430724	12.670043415340087
log-power-mem.mapjitter.klw	Risky first	1	ips	0.7780733100908666	0.5896097261582288	0.9361793216032636	0.941889085776863	35	0.020003408736733647	-0.2189347856558725	0.22939513871210485	0.42	0.043427277693693034	23.08393113342898
log-power-mem.mapjitter.klw	Risky first	1	vertex	0.7580699013541329	0.5928108918227337	0.9246065652657308	0.89846180808317	35	0.020003408736733647	-0.2189347856558725	0.22939513871210485	0.42	0.043427277693693034	22.99198250728863
log-power-mem.mapjitter.klw	Risky first	2	ips	0.6194508584507126	0.4153851264365028	0.8249453395143768	0.8717315848873645	35	0.016448666401136004	-0.25079927813411407	0.265430796736137	0.48	-0.0898690131339469	42.27161383285303
log-power-mem.mapjitter.klw	Risky first	2	vertex	0.6030021920495766	0.39811702958876544	0.7938568511671623	0.9616005980213114	35	0.016448666401136004	-0.25079927813411407	0.265430796736137	0.48	-0.0898690131339469	42.116883116883116
log-power-mem.mapjitter.klw	Risky second	0	ips	0.8373597826268128	0.6213613135096187	1.0159092364737963	0.9915735592313322	35	0.006540537773444961	-0.2679533881194434	0.26031182803945985	0.4525	0.06585172084157309	12.667142857142856
log-power-mem.mapjitter.klw	Risky second	0	vertex	0.8308192448533677	0.6495537723322713	1.0126026076980934	0.9257218383897591	35	0.006540537773444961	-0.2679533881194434	0.26031182803945985	0.4525	0.06585172084157309	12.688571428571429
log-power-mem.mapjitter.klw	Risky second	1	ips	0.7705170804907343	0.5880541452742478	0.9389589491452826	0.6985017255518281	35	-0.001997657440907538	-0.21646217766038406	0.217898314632595	0.475	-0.19087743802583457	23.160377358490567
log-power-mem.mapjitter.klw	Risky second	1	vertex	0.7725147379316419	0.6025617772922103	0.9232968021068549	0.8893791635776627	35	-0.001997657440907538	-0.21646217766038406	0.217898314632595	0.475	-0.19087743802583457	23.09928057553957
log-power-mem.mapjitter.klw	Risky second	2	ips	0.6249249711447483	0.443692739781535	0.8132308254001496	0.6636328253270827	35	-0.01050915932550147	-0.28203648704105866	0.2592877956128634	0.52	-0.08177991376276184	42.263988522238165
log-power-mem.mapjitter.klw	Risky second	2	vertex	0.6354341304702499	0.4331156389758341	0.8532094143907966	0.7454127390898445	35	-0.01050915932550147	-0.28203648704105866	0.2592877956128634	0.52	-0.08177991376276184	42.24390243902439
