label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power+weber-perc.mapjitter.klw	Risky first	1	ips	0.3130095238095238	0.26349206349206344	0.35969047619047617	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-power+weber-perc.mapjitter.klw	Risky first	1	vertex	0.30748571428571425	0.2609444444444444	0.3603412698412698	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-power+weber-perc.mapjitter.klw	Risky first	2	ips	0.3970849206349207	0.35159410430839005	0.4437596371882086	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-power+weber-perc.mapjitter.klw	Risky first	2	vertex	0.3940421201814059	0.345750566893424	0.4450924036281179	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-power+weber-perc.mapjitter.klw	Risky first	3	ips	0.4943980158730159	0.44364682539682543	0.5430515873015873	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-power+weber-perc.mapjitter.klw	Risky first	3	vertex	0.4917714285714285	0.4482222222222222	0.5447698412698413	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-power+weber-perc.mapjitter.klw	Risky first	4	ips	0.5865857142857144	0.5332936507936508	0.6346190476190476	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-power+weber-perc.mapjitter.klw	Risky first	4	vertex	0.5840126984126983	0.5363412698412698	0.6336805555555556	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-power+weber-perc.mapjitter.klw	Risky first	5	ips	0.6664596371882087	0.6112165532879819	0.7125396825396825	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-power+weber-perc.mapjitter.klw	Risky first	5	vertex	0.6604204365079365	0.6093571428571428	0.7112222222222222	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-power+weber-perc.mapjitter.klw	Risky first	6	ips	0.7366599206349207	0.688234126984127	0.7854186507936508	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-power+weber-perc.mapjitter.klw	Risky first	6	vertex	0.7266077380952382	0.6785119047619048	0.7691289682539683	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-power+weber-perc.mapjitter.klw	Risky second	1	ips	0.3335373015873016	0.2806269841269841	0.3873333333333333	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-power+weber-perc.mapjitter.klw	Risky second	1	vertex	0.32551746031746037	0.27871428571428575	0.3701587301587302	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-power+weber-perc.mapjitter.klw	Risky second	2	ips	0.427927664399093	0.3766371882086168	0.4781575963718821	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-power+weber-perc.mapjitter.klw	Risky second	2	vertex	0.4217096371882086	0.37141609977324264	0.47091496598639454	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-power+weber-perc.mapjitter.klw	Risky second	3	ips	0.539222619047619	0.4842738095238095	0.5904880952380952	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-power+weber-perc.mapjitter.klw	Risky second	3	vertex	0.5361309523809523	0.47886111111111107	0.5839761904761905	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-power+weber-perc.mapjitter.klw	Risky second	4	ips	0.6461123015873017	0.590468253968254	0.6969920634920636	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-power+weber-perc.mapjitter.klw	Risky second	4	vertex	0.6420928571428571	0.5971428571428571	0.6914285714285714	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-power+weber-perc.mapjitter.klw	Risky second	5	ips	0.7343430839002267	0.6815634920634921	0.7809773242630386	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-power+weber-perc.mapjitter.klw	Risky second	5	vertex	0.7249375	0.6784761904761905	0.7709047619047619	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-power+weber-perc.mapjitter.klw	Risky second	6	ips	0.805	0.7571428571428571	0.8457142857142858	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-power+weber-perc.mapjitter.klw	Risky second	6	vertex	0.7913166666666666	0.7437857142857143	0.8324761904761904	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
