label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percmem.mapjitter.klw	Risky first	0	ips	0.5522561592100955	0.5166166530408017	0.5885879910177787	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-percmem.mapjitter.klw	Risky first	0	vertex	0.5568760648916664	0.5200141669107834	0.5931101726176914	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-percmem.mapjitter.klw	Risky first	1	ips	0.5300969875988674	0.4981401528713559	0.5611478859486377	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-percmem.mapjitter.klw	Risky first	1	vertex	0.5303506580303573	0.49536173496511837	0.5625563748625446	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-percmem.mapjitter.klw	Risky first	2	ips	0.5022658958001063	0.4635619731146047	0.5415435748462063	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-percmem.mapjitter.klw	Risky first	2	vertex	0.49500937291982183	0.4528076899021171	0.5390575078516255	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-percmem.mapjitter.klw	Risky second	0	ips	0.5314075329015179	0.49531961939480734	0.5663905705822999	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-percmem.mapjitter.klw	Risky second	0	vertex	0.5274800252796493	0.49479764617170635	0.5646530557996723	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-percmem.mapjitter.klw	Risky second	1	ips	0.5964017326388291	0.5666744626080097	0.6281975164866584	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-percmem.mapjitter.klw	Risky second	1	vertex	0.5855947843092579	0.5516744322928534	0.6189501974633553	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-percmem.mapjitter.klw	Risky second	2	ips	0.6239207716260348	0.5886337895604813	0.6648469035141967	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-percmem.mapjitter.klw	Risky second	2	vertex	0.6047013917369181	0.5702389876205667	0.6429999810131389	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
