label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power+weber-percmem.mapjitter.klw	Risky first	7.0	-0.00021580086580086477	-0.0607142857142857	0.05866522366522364	0.5175	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power+weber-percmem.mapjitter.klw	Risky first	10.0	-0.0005522727272727271	-0.06254220779220777	0.06778787878787863	0.4825	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power+weber-percmem.mapjitter.klw	Risky first	14.0	0.0018230519480519477	-0.0574134199134199	0.06823593073593072	0.525	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power+weber-percmem.mapjitter.klw	Risky first	20.0	0.004908008658008656	-0.05920238095238095	0.06835930735930737	0.5575	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power+weber-percmem.mapjitter.klw	Risky first	28.0	0.008012012987012988	-0.0568474025974026	0.06355627705627705	0.6	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power+weber-percmem.mapjitter.klw	Risky second	7.0	0.003960497835497836	-0.0485551948051948	0.05716991341991339	0.555	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power+weber-percmem.mapjitter.klw	Risky second	10.0	0.00420887445887446	-0.060360389610389614	0.06044047619047618	0.5675	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power+weber-percmem.mapjitter.klw	Risky second	14.0	0.010825216450216451	-0.05283549783549784	0.07170995670995665	0.6175	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power+weber-percmem.mapjitter.klw	Risky second	20.0	0.012095779220779224	-0.04570346320346319	0.0720833333333333	0.655	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power+weber-percmem.mapjitter.klw	Risky second	28.0	0.01556547619047619	-0.054821428571428577	0.0833928571428571	0.7025	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
