label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-percmempmu.mapjitter.klw	Risky first	7.0	0.015105699855699855	-0.04769119769119768	0.0795331890331889	0.67	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power-percmempmu.mapjitter.klw	Risky first	10.0	0.015573917748917752	-0.04479978354978355	0.08027597402597401	0.6875	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power-percmempmu.mapjitter.klw	Risky first	14.0	0.015398051948051949	-0.04864393939393939	0.0768181818181818	0.6775	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power-percmempmu.mapjitter.klw	Risky first	20.0	0.014658333333333334	-0.04622835497835499	0.07925108225108224	0.6375	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power-percmempmu.mapjitter.klw	Risky first	28.0	0.017764935064935067	-0.04083116883116883	0.07780952380952379	0.725	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power-percmempmu.mapjitter.klw	Risky second	7.0	0.023755952380952385	-0.03787878787878787	0.08121212121212117	0.7825	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power-percmempmu.mapjitter.klw	Risky second	10.0	0.022929329004329	-0.03838528138528138	0.07917965367965367	0.775	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power-percmempmu.mapjitter.klw	Risky second	14.0	0.027846320346320345	-0.02901515151515152	0.08745670995670994	0.81	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power-percmempmu.mapjitter.klw	Risky second	20.0	0.029000541125541127	-0.03226731601731602	0.09614718614718609	0.815	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power-percmempmu.mapjitter.klw	Risky second	28.0	0.03108928571428571	-0.02857142857142857	0.09285714285714286	0.825	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
