label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-weber+cspl5-n1n2.pathfinder	Risky first	0	ips	0.5569629037101284	0.5224468166852069	0.5909564029758634	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-weber+cspl5-n1n2.pathfinder	Risky first	0	vertex	0.5629589872950775	0.5260496479293472	0.5998969827165316	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-weber+cspl5-n1n2.pathfinder	Risky first	1	ips	0.5265809727240178	0.4950864688778223	0.5619019572741376	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-weber+cspl5-n1n2.pathfinder	Risky first	1	vertex	0.5325633962995086	0.49823033072878276	0.5663979737030378	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-weber+cspl5-n1n2.pathfinder	Risky first	2	ips	0.5071849737981318	0.4735901306296043	0.5452978468899522	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-weber+cspl5-n1n2.pathfinder	Risky first	2	vertex	0.5074778259150551	0.46820946193469415	0.5465063628322142	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-weber+cspl5-n1n2.pathfinder	Risky second	0	ips	0.5368212937647148	0.5022414857490045	0.5718887315691826	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-weber+cspl5-n1n2.pathfinder	Risky second	0	vertex	0.520515114355152	0.4862722851501047	0.5562376856643774	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-weber+cspl5-n1n2.pathfinder	Risky second	1	ips	0.6148466718266253	0.5807994773667042	0.6493416170295869	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-weber+cspl5-n1n2.pathfinder	Risky second	1	vertex	0.6010080846054531	0.5651545150755677	0.6360123034859877	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-weber+cspl5-n1n2.pathfinder	Risky second	2	ips	0.6337389783983769	0.5966531941325174	0.6748495860864281	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-weber+cspl5-n1n2.pathfinder	Risky second	2	vertex	0.6133429235968709	0.5771118705855548	0.6541418128654971	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
