label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl5-mem.klw	Risky first	0	0.002305932771832819	-0.046261562200637825	0.04952826569224178	0.5575	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-spl5-mem.klw	Risky first	1	-0.005268951855064192	-0.05344879897732618	0.040935265015096936	0.415	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-spl5-mem.klw	Risky first	2	0.005960947265668628	-0.04458735519726232	0.05241208524877253	0.585	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-spl5-mem.klw	Risky second	0	-0.0002789020711953027	-0.04310097483969664	0.04654701960529027	0.47	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-spl5-mem.klw	Risky second	1	0.008297863483511424	-0.03697599917159845	0.049073288645601766	0.6675	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-spl5-mem.klw	Risky second	2	0.009896670789527932	-0.033706243422408834	0.06240766418210023	0.64	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
