label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-nullind.klw	Risky first	0	1	ips	0.3283767857142857	0.26758928571428575	0.381672619047619	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-power-nullind.klw	Risky first	0	1	vertex	0.32919838435374144	0.26651105442176876	0.39840986394557826	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-power-nullind.klw	Risky first	0	2	ips	0.42677857142857145	0.37142857142857144	0.4905	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-power-nullind.klw	Risky first	0	2	vertex	0.4279880952380952	0.3619047619047619	0.4905	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-power-nullind.klw	Risky first	0	3	ips	0.5339428571428572	0.47450000000000003	0.5943571428571428	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-power-nullind.klw	Risky first	0	3	vertex	0.5361952380952382	0.47630357142857144	0.5952380952380952	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-power-nullind.klw	Risky first	0	4	ips	0.6603261904761905	0.5879880952380953	0.7252380952380952	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-power-nullind.klw	Risky first	0	4	vertex	0.6591059523809524	0.5890119047619048	0.7328690476190475	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-power-nullind.klw	Risky first	0	5	ips	0.7489642857142857	0.6785714285714286	0.8146428571428568	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-power-nullind.klw	Risky first	0	5	vertex	0.7495773809523808	0.6761309523809524	0.8142857142857143	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-power-nullind.klw	Risky first	0	6	ips	0.8281433823529413	0.7548406862745098	0.889767156862745	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-power-nullind.klw	Risky first	0	6	vertex	0.8271446078431373	0.7621936274509805	0.8922181372549018	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-power-nullind.klw	Risky first	1	1	ips	0.269125	0.2	0.33589285714285694	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-power-nullind.klw	Risky first	1	1	vertex	0.2694107142857143	0.2	0.34285714285714286	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-power-nullind.klw	Risky first	1	2	ips	0.34128571428571425	0.2714285714285714	0.4073214285714284	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-power-nullind.klw	Risky first	1	2	vertex	0.3410297619047619	0.2666071428571429	0.42142857142857143	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-power-nullind.klw	Risky first	1	3	ips	0.4283571428571429	0.35	0.5001785714285713	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-power-nullind.klw	Risky first	1	3	vertex	0.4225892857142858	0.3523809523809524	0.4928571428571429	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-power-nullind.klw	Risky first	1	4	ips	0.5301488095238094	0.4595238095238095	0.6000595238095238	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-power-nullind.klw	Risky first	1	4	vertex	0.5310238095238095	0.4551071428571428	0.6000595238095238	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-power-nullind.klw	Risky first	1	5	ips	0.6136214285714285	0.5456428571428571	0.6781904761904761	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-power-nullind.klw	Risky first	1	5	vertex	0.6157380952380953	0.5552380952380952	0.6790714285714285	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-power-nullind.klw	Risky first	1	6	ips	0.6941958333333333	0.6321428571428571	0.75525	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-power-nullind.klw	Risky first	1	6	vertex	0.6951926020408163	0.6365408163265306	0.7546768707482993	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-power-nullind.klw	Risky second	0	1	ips	0.31499999999999995	0.25782142857142853	0.3745535714285714	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-power-nullind.klw	Risky second	0	1	vertex	0.3138001700680272	0.2593197278911564	0.3694047619047619	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-power-nullind.klw	Risky second	0	2	ips	0.4206904761904762	0.3542619047619048	0.48576190476190473	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
