label	order	stake_bin	stim	slope	lo	hi	observed	n_subjects	d_slope	lo_contrast	hi_contrast	p_lt0	d_slope_observed	stake_chf
log-cspl3-percpmu.mapjitter.klw	Risky first	0	ips	0.6937648896467487	0.49457138035131903	0.8920959022524059	0.8885830806718236	35	-0.02835553840379336	-0.2653393380264039	0.2200744094671995	0.5775	0.033574757163430724	12.647988505747126
log-cspl3-percpmu.mapjitter.klw	Risky first	0	vertex	0.7221204280505421	0.5308545265888447	0.89769665934552	0.8550083235083928	35	-0.02835553840379336	-0.2653393380264039	0.2200744094671995	0.5775	0.033574757163430724	12.670043415340087
log-cspl3-percpmu.mapjitter.klw	Risky first	1	ips	0.7071570899458476	0.5381162120216125	0.888169175278571	0.941889085776863	35	-0.0477141304887678	-0.27209532288406374	0.16816808758090437	0.655	0.043427277693693034	23.08393113342898
log-cspl3-percpmu.mapjitter.klw	Risky first	1	vertex	0.7548712204346154	0.5924935269822419	0.9223097181189257	0.89846180808317	35	-0.0477141304887678	-0.27209532288406374	0.16816808758090437	0.655	0.043427277693693034	22.99198250728863
log-cspl3-percpmu.mapjitter.klw	Risky first	2	ips	0.5983138285684894	0.3932918110837428	0.7899836311175127	0.8717315848873645	35	-0.020891419066378102	-0.27307502692469554	0.2692580680240882	0.5825	-0.0898690131339469	42.27161383285303
log-cspl3-percpmu.mapjitter.klw	Risky first	2	vertex	0.6192052476348674	0.42566306746341953	0.8219332418368007	0.9616005980213114	35	-0.020891419066378102	-0.27307502692469554	0.2692580680240882	0.5825	-0.0898690131339469	42.116883116883116
log-cspl3-percpmu.mapjitter.klw	Risky second	0	ips	0.7685968363621928	0.5795739230069906	0.9523561842512074	0.9915735592313322	35	-0.04429884633035102	-0.3281560667423506	0.19271070198886134	0.6125	0.06585172084157309	12.667142857142856
log-cspl3-percpmu.mapjitter.klw	Risky second	0	vertex	0.8128956826925438	0.6265353335697424	0.956393492670898	0.9257218383897591	35	-0.04429884633035102	-0.3281560667423506	0.19271070198886134	0.6125	0.06585172084157309	12.688571428571429
log-cspl3-percpmu.mapjitter.klw	Risky second	1	ips	0.6743282750251173	0.47000634261575647	0.8297631974599363	0.6985017255518281	35	-0.056459369071491426	-0.29723545887406244	0.16236782204598324	0.65	-0.19087743802583457	23.160377358490567
log-cspl3-percpmu.mapjitter.klw	Risky second	1	vertex	0.7307876440966088	0.572730202540043	0.9015284755176107	0.8893791635776627	35	-0.056459369071491426	-0.29723545887406244	0.16236782204598324	0.65	-0.19087743802583457	23.09928057553957
log-cspl3-percpmu.mapjitter.klw	Risky second	2	ips	0.5595419479219509	0.36221051605599275	0.7602406062152083	0.6636328253270827	35	-0.028656996807796143	-0.30831324724260145	0.24835092893888824	0.57	-0.08177991376276184	42.263988522238165
log-cspl3-percpmu.mapjitter.klw	Risky second	2	vertex	0.588198944729747	0.3710138082340836	0.7984581406830812	0.7454127390898445	35	-0.028656996807796143	-0.30831324724260145	0.24835092893888824	0.57	-0.08177991376276184	42.24390243902439
