label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-cspl5-percmem.mapjitter.klw	Risky first	7.0	0.007901623376623377	-0.05511652236652236	0.07349458874458874	0.5975	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-cspl5-percmem.mapjitter.klw	Risky first	10.0	-0.0012222943722943714	-0.06388311688311689	0.0673668831168831	0.47	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-cspl5-percmem.mapjitter.klw	Risky first	14.0	0.0027512987012987015	-0.05138095238095239	0.05848809523809519	0.5275	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-cspl5-percmem.mapjitter.klw	Risky first	20.0	0.0018288961038961042	-0.062082251082251086	0.06397510822510818	0.54	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-cspl5-percmem.mapjitter.klw	Risky first	28.0	0.004978679653679654	-0.05288636363636364	0.06261363636363634	0.5525	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-cspl5-percmem.mapjitter.klw	Risky second	7.0	0.011975649350649351	-0.046168831168831165	0.06541125541125536	0.65	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-cspl5-percmem.mapjitter.klw	Risky second	10.0	0.00011396103896103946	-0.06224242424242424	0.0606504329004329	0.5075	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-cspl5-percmem.mapjitter.klw	Risky second	14.0	0.009536255411255412	-0.05483225108225108	0.07360930735930733	0.6075	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-cspl5-percmem.mapjitter.klw	Risky second	20.0	0.01364556277056277	-0.04983766233766233	0.07252705627705626	0.6925	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-cspl5-percmem.mapjitter.klw	Risky second	28.0	0.017714285714285714	-0.03815476190476191	0.08345238095238083	0.7025	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
