label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
chf-weber-mem	Risky first	1	ips	0.34151269841269843	0.2971031746031746	0.38673015873015865	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
chf-weber-mem	Risky first	1	vertex	0.34847063492063496	0.30063492063492064	0.3961904761904762	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
chf-weber-mem	Risky first	2	ips	0.39692902494331067	0.35253968253968254	0.44162471655328794	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
chf-weber-mem	Risky first	2	vertex	0.4031893990929705	0.3597831632653061	0.45222534013605437	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
chf-weber-mem	Risky first	3	ips	0.47322817460317457	0.4174563492063492	0.5182619047619048	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
chf-weber-mem	Risky first	3	vertex	0.47506944444444443	0.42743253968253964	0.5264126984126983	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
chf-weber-mem	Risky first	4	ips	0.5629619047619048	0.5139126984126984	0.6088968253968253	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
chf-weber-mem	Risky first	4	vertex	0.5633168650793651	0.5151448412698413	0.6181746031746033	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
chf-weber-mem	Risky first	5	ips	0.6581914965986394	0.611515873015873	0.7070907029478458	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
chf-weber-mem	Risky first	5	vertex	0.6568839285714284	0.6064186507936508	0.7015873015873015	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
chf-weber-mem	Risky first	6	ips	0.7534531746031746	0.707359126984127	0.7930376984126984	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
chf-weber-mem	Risky first	6	vertex	0.7507952380952381	0.7033849206349206	0.7941527777777777	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
chf-weber-mem	Risky second	1	ips	0.3898793650793651	0.33746031746031746	0.4419126984126984	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
chf-weber-mem	Risky second	1	vertex	0.37781507936507935	0.33015079365079364	0.4238174603174603	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
chf-weber-mem	Risky second	2	ips	0.457833560090703	0.40534013605442176	0.5095793650793651	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
chf-weber-mem	Risky second	2	vertex	0.44246746031746026	0.3932222222222222	0.488030612244898	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
chf-weber-mem	Risky second	3	ips	0.5408869047619048	0.4928214285714286	0.59525	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
chf-weber-mem	Risky second	3	vertex	0.5261801587301588	0.4792063492063492	0.5731944444444443	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
chf-weber-mem	Risky second	4	ips	0.6352257936507937	0.5868710317460317	0.6837380952380953	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
chf-weber-mem	Risky second	4	vertex	0.6207571428571429	0.5742857142857143	0.6657857142857142	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
chf-weber-mem	Risky second	5	ips	0.7296116780045352	0.6911428571428572	0.7734092970521542	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
chf-weber-mem	Risky second	5	vertex	0.7146140873015873	0.6674583333333333	0.7566845238095237	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
chf-weber-mem	Risky second	6	ips	0.8161785714285714	0.7771428571428571	0.8542857142857143	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
chf-weber-mem	Risky second	6	vertex	0.80265	0.7609285714285714	0.8381190476190477	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
