label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-null.klw	Risky first	1	ips	0.3087619047619048	0.26311904761904764	0.3523888888888889	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-affine-null.klw	Risky first	1	vertex	0.30964444444444444	0.2622142857142857	0.3536984126984127	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-affine-null.klw	Risky first	2	ips	0.39235827664399087	0.34831632653061223	0.43551587301587286	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-affine-null.klw	Risky first	2	vertex	0.39393786848072565	0.342812074829932	0.4433421201814059	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-affine-null.klw	Risky first	3	ips	0.48986984126984123	0.43852380952380954	0.5403253968253968	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-affine-null.klw	Risky first	3	vertex	0.4901539682539682	0.4401349206349206	0.5441666666666666	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-affine-null.klw	Risky first	4	ips	0.5817007936507936	0.529515873015873	0.6273492063492063	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-affine-null.klw	Risky first	4	vertex	0.5826456349206349	0.5304722222222222	0.6320694444444444	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-affine-null.klw	Risky first	5	ips	0.6617375283446713	0.6071553287981859	0.7087675736961452	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-affine-null.klw	Risky first	5	vertex	0.659868849206349	0.6091527777777778	0.7168650793650793	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-affine-null.klw	Risky first	6	ips	0.7313119047619048	0.6820317460317461	0.7818273809523809	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-affine-null.klw	Risky first	6	vertex	0.7301980158730159	0.6781666666666667	0.7701686507936508	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-affine-null.klw	Risky second	1	ips	0.3311071428571429	0.2824920634920635	0.3796904761904762	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-affine-null.klw	Risky second	1	vertex	0.32980634920634927	0.28475396825396826	0.3698571428571429	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-affine-null.klw	Risky second	2	ips	0.4266613378684807	0.3751825396825397	0.4769999999999999	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-affine-null.klw	Risky second	2	vertex	0.4258828798185941	0.3812925170068027	0.4730714285714286	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-affine-null.klw	Risky second	3	ips	0.5383976190476191	0.4885119047619048	0.5904761904761905	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-affine-null.klw	Risky second	3	vertex	0.5368793650793652	0.4838095238095238	0.5836706349206349	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-affine-null.klw	Risky second	4	ips	0.6420873015873017	0.5890297619047619	0.6887718253968254	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-affine-null.klw	Risky second	4	vertex	0.6432499999999999	0.5914285714285714	0.6885714285714286	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-affine-null.klw	Risky second	5	ips	0.7292328798185942	0.6823401360544218	0.7735102040816326	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-affine-null.klw	Risky second	5	vertex	0.7283021825396826	0.6809424603174602	0.7745297619047619	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-affine-null.klw	Risky second	6	ips	0.7974357142857141	0.7514285714285714	0.8429285714285714	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-affine-null.klw	Risky second	6	vertex	0.7985309523809524	0.7514047619047619	0.8381428571428571	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
