label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-pmusd	Risky first	0	1	ips	0.32313630952380945	0.26423809523809527	0.3778630952380952	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-power-pmusd	Risky first	0	1	vertex	0.29929387755102044	0.24199914965986394	0.3617023809523809	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-power-pmusd	Risky first	0	2	ips	0.4300595238095238	0.3751904761904762	0.48480952380952375	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-power-pmusd	Risky first	0	2	vertex	0.4019904761904762	0.32857142857142857	0.46388095238095234	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-power-pmusd	Risky first	0	3	ips	0.5521630952380953	0.4861904761904762	0.6111904761904762	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-power-pmusd	Risky first	0	3	vertex	0.5211559523809524	0.4561726190476191	0.5803095238095237	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-power-pmusd	Risky first	0	4	ips	0.7017273809523811	0.6223571428571429	0.7714404761904762	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-power-pmusd	Risky first	0	4	vertex	0.6677845238095237	0.595702380952381	0.7366785714285714	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-power-pmusd	Risky first	0	5	ips	0.7959999999999999	0.7357142857142858	0.8642857142857143	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-power-pmusd	Risky first	0	5	vertex	0.7734345238095238	0.7047619047619048	0.8357142857142857	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-power-pmusd	Risky first	0	6	ips	0.8763970588235295	0.8210171568627452	0.9240196078431373	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-power-pmusd	Risky first	0	6	vertex	0.8632046568627451	0.8063725490196079	0.9117647058823529	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
