label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-percpsd.pathfinder.klw	Risky first	1	ips	0.3196285714285715	0.2723015873015873	0.3688968253968254	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-power-percpsd.pathfinder.klw	Risky first	1	vertex	0.3019563492063492	0.25043650793650796	0.34892063492063485	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-power-percpsd.pathfinder.klw	Risky first	2	ips	0.40004376417233556	0.3583922902494331	0.45157256235827664	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-power-percpsd.pathfinder.klw	Risky first	2	vertex	0.38542825963718824	0.3310700113378685	0.4328358843537415	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-power-percpsd.pathfinder.klw	Risky first	3	ips	0.49659206349206353	0.4438968253968254	0.5476626984126984	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-power-percpsd.pathfinder.klw	Risky first	3	vertex	0.4806992063492064	0.4340833333333333	0.5356071428571428	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-power-percpsd.pathfinder.klw	Risky first	4	ips	0.5878880952380952	0.5346031746031746	0.6374841269841269	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-power-percpsd.pathfinder.klw	Risky first	4	vertex	0.5746097222222223	0.5236349206349207	0.6219246031746031	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-power-percpsd.pathfinder.klw	Risky first	5	ips	0.6669750566893424	0.6122596371882086	0.7169206349206348	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-power-percpsd.pathfinder.klw	Risky first	5	vertex	0.6573138888888889	0.6052718253968253	0.7055555555555555	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-power-percpsd.pathfinder.klw	Risky first	6	ips	0.7366230158730158	0.6885257936507937	0.7866051587301588	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-power-percpsd.pathfinder.klw	Risky first	6	vertex	0.7284345238095239	0.6857916666666666	0.7708095238095238	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-power-percpsd.pathfinder.klw	Risky second	1	ips	0.3479555555555555	0.2976587301587302	0.3997857142857142	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-power-percpsd.pathfinder.klw	Risky second	1	vertex	0.3241952380952381	0.27871428571428575	0.3701984126984127	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-power-percpsd.pathfinder.klw	Risky second	2	ips	0.4412465986394558	0.3876995464852608	0.4929965986394557	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-power-percpsd.pathfinder.klw	Risky second	2	vertex	0.41833299319727885	0.36843197278911566	0.46608503401360546	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-power-percpsd.pathfinder.klw	Risky second	3	ips	0.5473369047619048	0.49236904761904765	0.6047619047619048	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-power-percpsd.pathfinder.klw	Risky second	3	vertex	0.5288956349206348	0.47869047619047617	0.5777777777777777	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-power-percpsd.pathfinder.klw	Risky second	4	ips	0.6488892857142858	0.6022063492063492	0.6909325396825398	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-power-percpsd.pathfinder.klw	Risky second	4	vertex	0.6355928571428572	0.5857142857142857	0.68	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-power-percpsd.pathfinder.klw	Risky second	5	ips	0.7320360544217687	0.6808129251700681	0.7778231292517007	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-power-percpsd.pathfinder.klw	Risky second	5	vertex	0.7219005952380952	0.6751468253968255	0.7714265873015872	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-power-percpsd.pathfinder.klw	Risky second	6	ips	0.7986214285714286	0.7542857142857142	0.8428571428571429	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-power-percpsd.pathfinder.klw	Risky second	6	vertex	0.7909333333333334	0.7456904761904762	0.8295238095238096	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
