label	order	stake_bin	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-weber-perc.klw	Risky first	0	0.00028006221627407344	-0.04397628716558393	0.048978629888957174	0.495	0.011795959213031306	0.029597452359253172	2.0757029560201876	12.658976207642393
log-weber-perc.klw	Risky first	1	-0.0020949582384788027	-0.047985646890335076	0.045166239542068796	0.48	-0.008979291876240124	0.03521516769099482	2.2844540853217645	23.03832248734635
log-weber-perc.klw	Risky first	2	-0.006948921099540293	-0.05517724123142079	0.04228476941015639	0.3825	0.016444006629765147	0.033777521973981664	2.4692295808013185	42.19430425378515
log-weber-perc.klw	Risky second	0	0.0031277517386539954	-0.042073970098406195	0.05125948258091115	0.5525	0.05994824724148031	0.03282724727628665	2.07734693877551	12.677857142857142
log-weber-perc.klw	Risky second	1	0.0034466389905244365	-0.0453418970458997	0.05287753697970412	0.57	0.061330860893001535	0.03509798859832722	2.2888109000825763	23.129696531791907
log-weber-perc.klw	Risky second	2	-0.004843379281537177	-0.05437224283652855	0.044328841584480666	0.42	0.03700550076489926	0.03892267001359706	2.4729452756712442	42.25394548063128
