label	statistic	observed	model_median	lo	hi	ppp	covered
chf-spl5-nullind	dp_second_high	0.03700550076489928	-0.004150799075611111	-0.04990814970326249	0.03946855233321394	0.0325	True
chf-spl5-nullind	dp_second_mean	0.05276153629979372	-0.00032141086099513977	-0.024650702545771074	0.023345869075966367	0.0025	False
chf-spl5-nullind	order_contrast	0.04634131164427492	-0.0007574353505356755	-0.030481569980464272	0.03440090103026858	0.01	False
chf-spl5-nullind	stake_slope_second	-0.022942746476581066	-0.003961364450086158	-0.0668726198613417	0.055414030205383394	0.725	True
chf-spl5-nullind	three_way	-0.027590793893314813	-0.008918259488803315	-0.09623459208244704	0.07247568724459458	0.67	True
chf-spl5-nullind	slope_second_ctbs	-0.10307985756335958	-0.0024951947292465304	-0.10082249786157078	0.10330573460302836	0.975	False
chf-spl5-nullind	slope_contrast	-0.09379377187391513	-0.006306708996389687	-0.13412972765864276	0.12709608347406443	0.9225	True
