label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-spmu.mapjitter.klw	Risky first	0	ips	0.562586316360675	0.5245409651899037	0.5981965669840504	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-spmu.mapjitter.klw	Risky first	0	vertex	0.5436538231401014	0.510366923803014	0.5805180754917597	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-spmu.mapjitter.klw	Risky first	1	ips	0.5378713881565386	0.5047967999001833	0.5720150647180722	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-spmu.mapjitter.klw	Risky first	1	vertex	0.5192836379846995	0.4810707093044554	0.5533931920455583	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-spmu.mapjitter.klw	Risky first	2	ips	0.5057361699703804	0.46490582516898304	0.547835554796081	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-spmu.mapjitter.klw	Risky first	2	vertex	0.48757669898900546	0.4524778121775026	0.520654080611511	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-spmu.mapjitter.klw	Risky second	0	ips	0.5417382490316701	0.5038072616606452	0.5808637068862633	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-spmu.mapjitter.klw	Risky second	0	vertex	0.5114349105990084	0.47760630201043736	0.5497221923857262	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-spmu.mapjitter.klw	Risky second	1	ips	0.6045462950411424	0.5708478528572515	0.6372132462235293	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-spmu.mapjitter.klw	Risky second	1	vertex	0.5726020581757424	0.5368725222146274	0.6095470874155084	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-spmu.mapjitter.klw	Risky second	2	ips	0.6237859562325727	0.5871684460067919	0.662979250073235	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-spmu.mapjitter.klw	Risky second	2	vertex	0.5995998841801473	0.5609659185843396	0.6402429748613958	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
