label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-affine-percmem.pathfinder	Risky first	1	ips	0.2743960317460317	0.23236507936507933	0.31523809523809526	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149	15.825214899713467
log-affine-percmem.pathfinder	Risky first	1	vertex	0.28076349206349205	0.23554761904761906	0.32097619047619047	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618	15.847262247838616
log-affine-percmem.pathfinder	Risky first	2	ips	0.366273469387755	0.32257256235827664	0.41345011337868476	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555	15.733711048158641
log-affine-percmem.pathfinder	Risky first	2	vertex	0.3721374716553288	0.32223015873015876	0.4183236961451247	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977	15.701149425287356
log-affine-percmem.pathfinder	Risky first	3	ips	0.4811892857142857	0.4299722222222222	0.5262738095238094	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107	15.774928774928775
log-affine-percmem.pathfinder	Risky first	3	vertex	0.4823059523809524	0.4383650793650794	0.5306547619047619	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713	15.795977011494253
log-affine-percmem.pathfinder	Risky first	4	ips	0.5937857142857143	0.5431666666666666	0.6413253968253967	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414	15.841954022988507
log-affine-percmem.pathfinder	Risky first	4	vertex	0.5911589285714285	0.5442480158730159	0.6387341269841269	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527	15.786549707602338
log-affine-percmem.pathfinder	Risky first	5	ips	0.6926125850340137	0.6468832199546486	0.7381507936507937	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074	15.831884057971015
log-affine-percmem.pathfinder	Risky first	5	vertex	0.6859954365079366	0.6401329365079365	0.730986111111111	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814	15.877906976744185
log-affine-percmem.pathfinder	Risky first	6	ips	0.7765043650793652	0.7306210317460318	0.8246904761904762	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334	15.926686217008797
log-affine-percmem.pathfinder	Risky first	6	vertex	0.7631400793650793	0.7202380952380952	0.8009742063492064	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167	15.873900293255131
log-affine-percmem.pathfinder	Risky second	1	ips	0.3124753968253968	0.2608809523809524	0.35969047619047617	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902	15.855907780979827
log-affine-percmem.pathfinder	Risky second	1	vertex	0.30207142857142855	0.2580952380952381	0.3441269841269841	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422	15.816618911174785
log-affine-percmem.pathfinder	Risky second	2	ips	0.4219994331065759	0.371781179138322	0.47545011337868476	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936	15.737891737891738
log-affine-percmem.pathfinder	Risky second	2	vertex	0.40920056689342404	0.36058843537414964	0.4532528344671202	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727	15.75
log-affine-percmem.pathfinder	Risky second	3	ips	0.551325	0.4971428571428571	0.599047619047619	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817	15.75
log-affine-percmem.pathfinder	Risky second	3	vertex	0.5413361111111111	0.49443650793650795	0.5876349206349206	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428	15.791428571428572
log-affine-percmem.pathfinder	Risky second	4	ips	0.6761101190476191	0.628468253968254	0.7218650793650793	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389	15.85014409221902
log-affine-percmem.pathfinder	Risky second	4	vertex	0.6636285714285713	0.6114285714285714	0.7114285714285714	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143	15.8
log-affine-percmem.pathfinder	Risky second	5	ips	0.773815306122449	0.7324024943310657	0.813031746031746	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884	15.898255813953488
log-affine-percmem.pathfinder	Risky second	5	vertex	0.7561089285714285	0.7117460317460318	0.8011230158730158	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116	15.898550724637682
log-affine-percmem.pathfinder	Risky second	6	ips	0.8457214285714286	0.8057142857142857	0.8829285714285714	0.84	0.027255405754769875	3.206335403726708	33.391304347826086	15.889855072463767
log-affine-percmem.pathfinder	Risky second	6	vertex	0.8259571428571428	0.7895	0.8676428571428572	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555	15.884393063583815
