label	order	stake2	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-affine-percmem.pathfinder	Risky first	0	1	ips	0.3077511904761905	0.2511607142857143	0.35881547619047616	0.3007142857142857	0.04903524360477354	1.5257142857142856	13.846666666666666
log-affine-percmem.pathfinder	Risky first	0	1	vertex	0.308071768707483	0.249578231292517	0.3631488095238095	0.3181972789115646	0.05002225565178187	1.527162075592569	13.845291479820627
log-affine-percmem.pathfinder	Risky first	0	2	ips	0.4150928571428571	0.34857142857142853	0.4724047619047618	0.40476190476190477	0.044870242575685435	1.7592219986586184	14.23943661971831
log-affine-percmem.pathfinder	Risky first	0	2	vertex	0.41465	0.34376190476190477	0.4809523809523809	0.3980952380952381	0.04994755152318544	1.7587677725118485	14.281990521327014
log-affine-percmem.pathfinder	Risky first	0	3	ips	0.5386505952380952	0.47924999999999995	0.5978690476190476	0.5895238095238096	0.03555013630836433	2.0353419092755587	15.687203791469194
log-affine-percmem.pathfinder	Risky first	0	3	vertex	0.5389440476190476	0.4766666666666667	0.6012321428571429	0.4926190476190476	0.04747938201668883	2.0378673957621327	15.705741626794259
log-affine-percmem.pathfinder	Risky first	0	4	ips	0.6876892857142858	0.6204642857142857	0.7566785714285714	0.6985714285714285	0.05027641349348792	2.3335365853658536	15.585365853658537
log-affine-percmem.pathfinder	Risky first	0	4	vertex	0.6850654761904762	0.6197619047619047	0.7510714285714284	0.6847619047619047	0.05185796981126925	2.335008818342152	15.546296296296296
log-affine-percmem.pathfinder	Risky first	0	5	ips	0.7846785714285714	0.7214285714285714	0.85	0.7428571428571429	0.050715173385532365	2.727536231884058	15.876811594202898
log-affine-percmem.pathfinder	Risky first	0	5	vertex	0.783375	0.7142857142857143	0.8428571428571429	0.8261904761904763	0.0382524766185622	2.7294117647058824	15.845588235294118
log-affine-percmem.pathfinder	Risky first	0	6	ips	0.8640379901960784	0.8063725490196079	0.9264705882352942	0.8872549019607844	0.03721500819271473	3.1692396313364055	17.431451612903224
log-affine-percmem.pathfinder	Risky first	0	6	vertex	0.8645649509803923	0.8014705882352942	0.9166666666666667	0.8676470588235294	0.03839948293140393	3.148847926267281	17.33467741935484
log-affine-percmem.pathfinder	Risky first	1	1	ips	0.21491071428571432	0.15	0.2857142857142857	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-affine-percmem.pathfinder	Risky first	1	1	vertex	0.231875	0.17125	0.30017857142857124	0.19285714285714287	0.03980745977252777	1.6215437788018434	32.04032258064516
log-affine-percmem.pathfinder	Risky first	1	2	ips	0.29473214285714283	0.22857142857142856	0.36428571428571427	0.29285714285714287	0.050715173385532365	1.8003061224489796	33.607142857142854
log-affine-percmem.pathfinder	Risky first	1	2	vertex	0.3080654761904762	0.2333333333333333	0.3761904761904762	0.30476190476190473	0.05180482760063736	1.8022419186652763	33.58759124087591
log-affine-percmem.pathfinder	Risky first	1	3	ips	0.39628571428571435	0.32125000000000004	0.46446428571428555	0.38571428571428573	0.0526032968808714	2.065714285714286	36.8
log-affine-percmem.pathfinder	Risky first	1	3	vertex	0.40018452380952385	0.3261904761904762	0.4644047619047618	0.3761904761904762	0.06143432539876667	2.066546762589928	36.85251798561151
log-affine-percmem.pathfinder	Risky first	1	4	ips	0.5246249999999999	0.45	0.5881547619047619	0.530952380952381	0.052492242355764794	2.3930900621118014	36.619565217391305
log-affine-percmem.pathfinder	Risky first	1	4	vertex	0.5220059523809524	0.4538095238095238	0.5881547619047619	0.5238095238095237	0.05650613988058596	2.381031746031746	36.43333333333333
log-affine-percmem.pathfinder	Risky first	1	5	ips	0.6302857142857142	0.5618571428571428	0.6971666666666666	0.68	0.05133511583357984	2.7493098688750863	38.84782608695652
log-affine-percmem.pathfinder	Risky first	1	5	vertex	0.6215285714285714	0.56	0.678142857142857	0.6323809523809524	0.04907140920414363	2.7449175824175827	38.79326923076923
log-affine-percmem.pathfinder	Risky first	1	6	ips	0.7293607142857143	0.6683214285714286	0.7865357142857142	0.7364285714285714	0.04340906670457449	3.2327847267939434	42.63824884792627
log-affine-percmem.pathfinder	Risky first	1	6	vertex	0.7081460034013606	0.649891156462585	0.7593962585034013	0.7498639455782312	0.05023970655415116	3.217314022383147	42.32258064516129
log-affine-percmem.pathfinder	Risky second	0	1	ips	0.29883511904761906	0.23973809523809522	0.3623928571428572	0.30523809523809525	0.041541950204390346	1.5253042921204358	13.849775784753364
log-affine-percmem.pathfinder	Risky second	0	1	vertex	0.2784034863945578	0.2235799319727891	0.33251275510204076	0.27840136054421766	0.04589016222073962	1.5253968253968255	13.828888888888889
log-affine-percmem.pathfinder	Risky second	0	2	ips	0.4146214285714286	0.35047619047619044	0.4828809523809523	0.46380952380952384	0.054599320212255296	1.7618598382749326	14.254716981132075
log-affine-percmem.pathfinder	Risky second	0	2	vertex	0.393197619047619	0.32373809523809527	0.4542857142857143	0.31238095238095237	0.044345762127259235	1.7599730458221023	14.245283018867925
log-affine-percmem.pathfinder	Risky second	0	3	ips	0.5542559523809524	0.4880357142857143	0.6143154761904762	0.5988095238095238	0.046907321234332056	2.0345013477088947	15.660377358490566
log-affine-percmem.pathfinder	Risky second	0	3	vertex	0.5418696428571428	0.47875	0.6064345238095238	0.5071428571428571	0.03547257139436795	2.036530612244898	15.697619047619048
log-affine-percmem.pathfinder	Risky second	0	4	ips	0.6964273809523809	0.6261785714285715	0.7585952380952381	0.7547619047619047	0.04414120575023637	2.341717791411043	15.5920245398773
log-affine-percmem.pathfinder	Risky second	0	4	vertex	0.6873869047619049	0.6214285714285714	0.7571428571428571	0.6690476190476191	0.05242549672073599	2.330120481927711	15.55421686746988
log-affine-percmem.pathfinder	Risky second	0	5	ips	0.7939107142857142	0.72375	0.8571428571428571	0.7904761904761906	0.04762955066243214	2.7293121693121694	15.87037037037037
log-affine-percmem.pathfinder	Risky second	0	5	vertex	0.7884166666666667	0.7214285714285714	0.85	0.7833333333333333	0.04130797993547017	2.7316176470588234	15.889705882352942
log-affine-percmem.pathfinder	Risky second	0	6	ips	0.8709191176470589	0.8088235294117647	0.9264705882352942	0.8602941176470589	0.038335430371496435	3.155555555555556	17.373015873015873
log-affine-percmem.pathfinder	Risky second	0	6	vertex	0.8684558823529411	0.8159926470588236	0.9191176470588235	0.8897058823529411	0.030208677951052126	3.155555555555556	17.373015873015873
log-affine-percmem.pathfinder	Risky second	1	1	ips	0.32939285714285715	0.25	0.4001785714285713	0.35714285714285715	0.04945683361636229	1.6215437788018434	32.04032258064516
log-affine-percmem.pathfinder	Risky second	1	1	vertex	0.33733928571428573	0.2571428571428571	0.41446428571428556	0.2785714285714286	0.056853257753332546	1.6215437788018434	32.04032258064516
log-affine-percmem.pathfinder	Risky second	1	2	ips	0.4351071428571429	0.35470238095238094	0.5120238095238094	0.5190476190476191	0.05238095238095238	1.8010277492291882	33.65467625899281
log-affine-percmem.pathfinder	Risky second	1	2	vertex	0.43750000000000006	0.36428571428571427	0.5071428571428571	0.42142857142857143	0.05101020306102036	1.8003061224489796	33.607142857142854
log-affine-percmem.pathfinder	Risky second	1	3	ips	0.5480714285714285	0.4714285714285714	0.6287499999999998	0.5285714285714286	0.0604355936877744	2.065714285714286	36.8
log-affine-percmem.pathfinder	Risky second	1	3	vertex	0.542142857142857	0.4714285714285714	0.6142857142857143	0.5285714285714286	0.05202963418219711	2.065714285714286	36.8
log-affine-percmem.pathfinder	Risky second	1	4	ips	0.6692440476190478	0.6070833333333333	0.7357142857142858	0.6809523809523809	0.0388750713843296	2.3930900621118014	36.619565217391305
log-affine-percmem.pathfinder	Risky second	1	4	vertex	0.6558511904761904	0.5857142857142857	0.7238690476190476	0.6642857142857143	0.05164042370092127	2.3930900621118014	36.619565217391305
log-affine-percmem.pathfinder	Risky second	1	5	ips	0.7604714285714286	0.7047619047619048	0.8133571428571429	0.7561904761904762	0.04389469251453656	2.751127819548872	38.78947368421053
log-affine-percmem.pathfinder	Risky second	1	5	vertex	0.7339690476190477	0.679047619047619	0.7858333333333332	0.7276190476190477	0.04373943973999714	2.743267259056733	38.770334928229666
log-affine-percmem.pathfinder	Risky second	1	6	ips	0.832707738095238	0.7833095238095238	0.8833630952380953	0.8238095238095238	0.03446459715006139	3.2355512067840837	42.60730593607306
log-affine-percmem.pathfinder	Risky second	1	6	vertex	0.8029523809523811	0.754702380952381	0.8547916666666667	0.7892857142857143	0.04259959965018618	3.227987012987013	42.49545454545454
