label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
chf-affine-null	Risky first	0	ips	0.5636832573061122	0.5296615315982852	0.6035310747903627	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
chf-affine-null	Risky first	0	vertex	0.5656405312523733	0.5316115206848291	0.600554375657759	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
chf-affine-null	Risky first	1	ips	0.5384110476407469	0.5053126674912389	0.5704138864477211	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
chf-affine-null	Risky first	1	vertex	0.5372154454126148	0.5027880828567471	0.5707230992875618	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
chf-affine-null	Risky first	2	ips	0.48848057644110277	0.4540988835725678	0.5222889230652389	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
chf-affine-null	Risky first	2	vertex	0.48881026976978986	0.45855539472567336	0.5233635190918472	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
chf-affine-null	Risky second	0	ips	0.544441627607981	0.5072032923217134	0.5785987154032266	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
chf-affine-null	Risky second	0	vertex	0.5442832755590274	0.5105198629691111	0.5779799634367303	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
chf-affine-null	Risky second	1	ips	0.5903361976050389	0.5601009979749475	0.62686771710279	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
chf-affine-null	Risky second	1	vertex	0.58615942317916	0.5502029315713527	0.6203010176957544	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
chf-affine-null	Risky second	2	ips	0.6313930969197886	0.5965300182273867	0.665798286300166	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
chf-affine-null	Risky second	2	vertex	0.6350448488645858	0.5953196817802081	0.6707331586542111	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
