label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1n2.mapjitter.klw	Risky first	1	-0.011203174603174602	-0.07563492063492064	0.055047619047618936	0.365	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n1n2.mapjitter.klw	Risky first	2	-0.01063673469387755	-0.07706575963718822	0.053586451247165455	0.4025	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n1n2.mapjitter.klw	Risky first	3	-0.006061507936507935	-0.07462698412698411	0.059892857142857095	0.46	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n1n2.mapjitter.klw	Risky first	4	-0.0038890873015873	-0.07349404761904761	0.06496626984126966	0.47	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n1n2.mapjitter.klw	Risky first	5	-0.000909353741496599	-0.07094869614512471	0.07275396825396824	0.515	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n1n2.mapjitter.klw	Risky first	6	0.005875396825396826	-0.05196825396825396	0.07207341269841269	0.55	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n1n2.mapjitter.klw	Risky second	1	0.013788888888888889	-0.052158730158730154	0.07536507936507927	0.665	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n1n2.mapjitter.klw	Risky second	2	0.01306360544217687	-0.060010204081632657	0.08267006802721084	0.64	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n1n2.mapjitter.klw	Risky second	3	0.009286507936507937	-0.05492460317460318	0.08428968253968254	0.5675	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n1n2.mapjitter.klw	Risky second	4	0.011015277777777777	-0.056295634920634934	0.08120833333333331	0.635	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n1n2.mapjitter.klw	Risky second	5	0.016759948979591835	-0.05131065759637188	0.07684155328798184	0.6875	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n1n2.mapjitter.klw	Risky second	6	0.019452380952380954	-0.03526190476190478	0.08285714285714285	0.7275	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
