label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-spl7-percmem.pathfinder	Risky first	7.0	ips	0.6312261904761904	0.585702380952381	0.679047619047619	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-spl7-percmem.pathfinder	Risky first	7.0	vertex	0.6310315656565656	0.5841648629148629	0.6779256854256854	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-spl7-percmem.pathfinder	Risky first	10.0	ips	0.5891401515151515	0.5441558441558442	0.6324729437229437	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-spl7-percmem.pathfinder	Risky first	10.0	vertex	0.5913738095238095	0.5429166666666667	0.6350227272727272	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-spl7-percmem.pathfinder	Risky first	14.0	ips	0.5298003246753247	0.4841883116883116	0.5780140692640692	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-spl7-percmem.pathfinder	Risky first	14.0	vertex	0.5311384199134199	0.48228787878787877	0.5749155844155844	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-spl7-percmem.pathfinder	Risky first	20.0	ips	0.46576190476190477	0.4160064935064935	0.5136417748917749	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-spl7-percmem.pathfinder	Risky first	20.0	vertex	0.4737453463203463	0.42774999999999996	0.5224686147186147	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-spl7-percmem.pathfinder	Risky first	28.0	ips	0.4374583333333334	0.3904166666666667	0.4857142857142857	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-spl7-percmem.pathfinder	Risky first	28.0	vertex	0.41492673160173155	0.36908658008658013	0.4638538961038961	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-spl7-percmem.pathfinder	Risky second	7.0	ips	0.5802965367965368	0.537012987012987	0.6218668831168831	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-spl7-percmem.pathfinder	Risky second	7.0	vertex	0.573754329004329	0.5315854978354979	0.6143073593073594	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-spl7-percmem.pathfinder	Risky second	10.0	ips	0.5932827922077922	0.5535595238095238	0.6371482683982683	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-spl7-percmem.pathfinder	Risky second	10.0	vertex	0.593724025974026	0.5517316017316017	0.6344209956709956	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-spl7-percmem.pathfinder	Risky second	14.0	ips	0.6149556277056277	0.5785010822510823	0.6612662337662338	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-spl7-percmem.pathfinder	Risky second	14.0	vertex	0.6029902597402598	0.5605681818181818	0.6467911255411255	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-spl7-percmem.pathfinder	Risky second	20.0	ips	0.6111341991341991	0.5646645021645021	0.6606114718614718	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-spl7-percmem.pathfinder	Risky second	20.0	vertex	0.5966607142857142	0.55	0.6428571428571429	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-spl7-percmem.pathfinder	Risky second	28.0	ips	0.5763095238095237	0.5308928571428572	0.6238690476190476	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-spl7-percmem.pathfinder	Risky second	28.0	vertex	0.5407083333333332	0.49755952380952384	0.5833333333333334	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
