label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-spsd.pathfinder.klw	Risky first	0	ips	0.4843176135983259	0.3862035578339212	0.5786671433142933	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.04672619488336526	-0.17892982350679962	0.06983939879828474	0.73	12.658976207642393
log-power-spsd.pathfinder.klw	Risky first	0	vertex	0.5310438084816912	0.4297142029614223	0.6264259424016222	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.04672619488336526	-0.17892982350679962	0.06983939879828474	0.73	12.658976207642393
log-power-spsd.pathfinder.klw	Risky first	1	ips	0.39869823016112876	0.295188675946168	0.4936289564039933	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.03216197916568529	-0.16385881633911736	0.10199252654377544	0.675	23.03832248734635
log-power-spsd.pathfinder.klw	Risky first	1	vertex	0.43086020932681407	0.34125452950649743	0.5277120582176957	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.03216197916568529	-0.16385881633911736	0.10199252654377544	0.675	23.03832248734635
log-power-spsd.pathfinder.klw	Risky first	2	ips	0.1516363530840043	0.025873096147831908	0.2706731819109171	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.02392169025940774	-0.15594699566685916	0.1085417621458665	0.62	42.19430425378515
log-power-spsd.pathfinder.klw	Risky first	2	vertex	0.17555804334341205	0.07408422105808994	0.27281529283735456	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.02392169025940774	-0.15594699566685916	0.1085417621458665	0.62	42.19430425378515
log-power-spsd.pathfinder.klw	Risky second	0	ips	0.4976523234387295	0.38859497830406603	0.5982690541286246	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.0663368520341166	-0.19292163264616263	0.07125959195371494	0.8325	12.677857142857142
log-power-spsd.pathfinder.klw	Risky second	0	vertex	0.5639891754728461	0.4602985522383245	0.6526155895806681	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.0663368520341166	-0.19292163264616263	0.07125959195371494	0.8325	12.677857142857142
log-power-spsd.pathfinder.klw	Risky second	1	ips	0.37124061686692256	0.2604956627978229	0.46482527764223497	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.04579857783332952	-0.1688743700199751	0.09557289359459266	0.7775	23.129696531791907
log-power-spsd.pathfinder.klw	Risky second	1	vertex	0.4170391947002521	0.3319964002449301	0.5058925588719757	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.04579857783332952	-0.1688743700199751	0.09557289359459266	0.7775	23.129696531791907
log-power-spsd.pathfinder.klw	Risky second	2	ips	0.1370920500382605	0.030256805203178406	0.24749954464781262	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	-0.015120981139080822	-0.14949958796879229	0.1319391760963245	0.5825	42.25394548063128
log-power-spsd.pathfinder.klw	Risky second	2	vertex	0.1522130311773413	0.04860287376875849	0.25188319916609875	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	-0.015120981139080822	-0.14949958796879229	0.1319391760963245	0.5825	42.25394548063128
