label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl7-percpmu.mapjitter.klw	Risky first	7.0	0.016571789321789324	-0.05359632034632036	0.07941738816738816	0.705	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-spl7-percpmu.mapjitter.klw	Risky first	10.0	0.009153896103896103	-0.0474935064935065	0.07458874458874458	0.575	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-spl7-percpmu.mapjitter.klw	Risky first	14.0	0.0036834415584415586	-0.061162337662337654	0.06772186147186145	0.52	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-spl7-percpmu.mapjitter.klw	Risky first	20.0	-0.0013375541125541133	-0.06610714285714285	0.06403030303030303	0.4775	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-spl7-percpmu.mapjitter.klw	Risky first	28.0	0.021470021645021643	-0.04197186147186147	0.08590692640692633	0.7675	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-spl7-percpmu.mapjitter.klw	Risky second	7.0	0.03036363636363637	-0.03272186147186147	0.08811147186147186	0.84	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-spl7-percpmu.mapjitter.klw	Risky second	10.0	0.029641666666666663	-0.027286796536796543	0.09116991341991341	0.8425	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-spl7-percpmu.mapjitter.klw	Risky second	14.0	0.03191233766233766	-0.029496753246753243	0.09613095238095236	0.83	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-spl7-percpmu.mapjitter.klw	Risky second	20.0	0.024310606060606057	-0.03983766233766234	0.08448051948051943	0.78	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-spl7-percpmu.mapjitter.klw	Risky second	28.0	0.03563690476190476	-0.026190476190476188	0.09767857142857139	0.87	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
