label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-cspl5-percmem.mapjitter.klw	Risky first	0	ips	0.5526981714695448	0.516647744903384	0.5915061531789748	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-cspl5-percmem.mapjitter.klw	Risky first	0	vertex	0.5498391880675715	0.5142921698184856	0.5888518102615847	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-cspl5-percmem.mapjitter.klw	Risky first	1	ips	0.5308227636190043	0.4960333056667643	0.5625354810185638	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-cspl5-percmem.mapjitter.klw	Risky first	1	vertex	0.5304582815901481	0.4990151618861261	0.5637937305703781	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-cspl5-percmem.mapjitter.klw	Risky first	2	ips	0.5079643236880079	0.46785186450975924	0.5442816321105794	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-cspl5-percmem.mapjitter.klw	Risky first	2	vertex	0.5009208759420833	0.46811876951737635	0.5367222434428316	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-cspl5-percmem.mapjitter.klw	Risky second	0	ips	0.529137044993436	0.4933635224424698	0.5612261742017381	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-cspl5-percmem.mapjitter.klw	Risky second	0	vertex	0.5217706718093936	0.4879610796471699	0.5579316174635723	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-cspl5-percmem.mapjitter.klw	Risky second	1	ips	0.5980338388784542	0.5646720694657449	0.6318775980886773	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-cspl5-percmem.mapjitter.klw	Risky second	1	vertex	0.5887430356193515	0.5530464418622314	0.6255697387407914	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-cspl5-percmem.mapjitter.klw	Risky second	2	ips	0.618087567132116	0.5802488960496479	0.6571817449467825	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-cspl5-percmem.mapjitter.klw	Risky second	2	vertex	0.6018650281005544	0.5615021265284423	0.6417766765398345	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
