label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-perc.mapjitter.klw	Risky first	7.0	ips	0.6220190476190477	0.5732619047619048	0.6700595238095237	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power-perc.mapjitter.klw	Risky first	7.0	vertex	0.6228708513708514	0.5787698412698412	0.6669823232323232	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power-perc.mapjitter.klw	Risky first	10.0	ips	0.5747132034632034	0.5309415584415584	0.6156060606060606	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power-perc.mapjitter.klw	Risky first	10.0	vertex	0.574736038961039	0.5284318181818183	0.617025974025974	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power-perc.mapjitter.klw	Risky first	14.0	ips	0.5266341991341992	0.48181277056277055	0.5703517316017315	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power-perc.mapjitter.klw	Risky first	14.0	vertex	0.5246059523809524	0.476767316017316	0.5679891774891775	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power-perc.mapjitter.klw	Risky first	20.0	ips	0.47970508658008654	0.43266774891774895	0.5227272727272728	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power-perc.mapjitter.klw	Risky first	20.0	vertex	0.47359989177489176	0.43142424242424243	0.5205822510822511	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power-perc.mapjitter.klw	Risky first	28.0	ips	0.4450357142857143	0.4	0.4928571428571429	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power-perc.mapjitter.klw	Risky first	28.0	vertex	0.43359534632034624	0.3919296536796537	0.47645454545454546	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power-perc.mapjitter.klw	Risky second	7.0	ips	0.5741617965367964	0.5300324675324676	0.6145400432900433	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power-perc.mapjitter.klw	Risky second	7.0	vertex	0.5777738095238095	0.5329004329004329	0.6220995670995672	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power-perc.mapjitter.klw	Risky second	10.0	ips	0.5889466450216451	0.5446201298701299	0.6330746753246753	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power-perc.mapjitter.klw	Risky second	10.0	vertex	0.5895140692640694	0.5471861471861472	0.6323160173160173	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power-perc.mapjitter.klw	Risky second	14.0	ips	0.591198051948052	0.5534036796536796	0.6337716450216451	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power-perc.mapjitter.klw	Risky second	14.0	vertex	0.5832018398268398	0.5397619047619048	0.6255898268398268	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power-perc.mapjitter.klw	Risky second	20.0	ips	0.5819274891774893	0.5383116883116883	0.6279437229437229	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power-perc.mapjitter.klw	Risky second	20.0	vertex	0.5700357142857142	0.5261904761904762	0.6214285714285714	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power-perc.mapjitter.klw	Risky second	28.0	ips	0.5664107142857142	0.5237499999999999	0.6143452380952381	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power-perc.mapjitter.klw	Risky second	28.0	vertex	0.5509821428571428	0.5047619047619047	0.5976190476190476	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
