label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-weber-n1n2.klw	Risky first	0	ips	0.5483332206407283	0.5127573748797765	0.583435675386582	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-weber-n1n2.klw	Risky first	0	vertex	0.5588446945285291	0.5204453639510029	0.5952507242131302	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-weber-n1n2.klw	Risky first	1	ips	0.5281874684004383	0.49802105642895117	0.5599614024238084	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-weber-n1n2.klw	Risky first	1	vertex	0.5342310035178346	0.5015309576781269	0.5697939649544028	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-weber-n1n2.klw	Risky first	2	ips	0.5086849946836789	0.4659929179008127	0.5496511354142933	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-weber-n1n2.klw	Risky first	2	vertex	0.5113897682039323	0.47358495280089713	0.5466220464262259	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-weber-n1n2.klw	Risky second	0	ips	0.5386415391834565	0.500416056374703	0.5749273725439138	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-weber-n1n2.klw	Risky second	0	vertex	0.5212732024867364	0.48822004415801407	0.5563620523169396	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-weber-n1n2.klw	Risky second	1	ips	0.584418276784398	0.5506048046012664	0.6205492386747362	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-weber-n1n2.klw	Risky second	1	vertex	0.5691836048454469	0.5377192222981697	0.6004285904154325	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-weber-n1n2.klw	Risky second	2	ips	0.6197012333322484	0.5859107943017717	0.6598160661393743	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-weber-n1n2.klw	Risky second	2	vertex	0.6153439868610922	0.575345636819321	0.6541951469583047	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
