label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power-n1n2x.pathfinder.klw	Risky first	0	ips	0.5434681079927983	0.507620396324399	0.5788108527302468	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126	8.35632183908046
log-power-n1n2x.pathfinder.klw	Risky first	0	vertex	0.5561262498779416	0.5216098769651402	0.5899181666286929	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087	8.332850940665702
log-power-n1n2x.pathfinder.klw	Risky first	1	ips	0.5392721961830984	0.5029754065900682	0.5743528735258059	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898	14.48493543758967
log-power-n1n2x.pathfinder.klw	Risky first	1	vertex	0.5367741576534919	0.501543237709757	0.568905751774394	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863	14.478134110787172
log-power-n1n2x.pathfinder.klw	Risky first	2	ips	0.5158265948963318	0.47323247512721195	0.5537247664616085	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303	24.65129682997118
log-power-n1n2x.pathfinder.klw	Risky first	2	vertex	0.5007292612100662	0.46226807772550804	0.5365834372026321	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116	24.594516594516595
log-power-n1n2x.pathfinder.klw	Risky second	0	ips	0.5385578727663315	0.4984273074461044	0.5702058446983259	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856	8.368571428571428
log-power-n1n2x.pathfinder.klw	Risky second	0	vertex	0.5184773652204103	0.4797969979060205	0.5578087887467587	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429	8.337142857142856
log-power-n1n2x.pathfinder.klw	Risky second	1	ips	0.5943340207534369	0.5623684611005487	0.6271970480377159	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567	14.494920174165458
log-power-n1n2x.pathfinder.klw	Risky second	1	vertex	0.5841958589655958	0.5484077808156755	0.6224269955191007	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957	14.546762589928058
log-power-n1n2x.pathfinder.klw	Risky second	2	ips	0.6136975173322918	0.5788861927546138	0.6489866007008864	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165	24.642754662840748
log-power-n1n2x.pathfinder.klw	Risky second	2	vertex	0.5948185197843092	0.5602164122427281	0.6315112971823498	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439	24.61406025824964
