label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-cspl3-percpmu.mapjitter.klw	Risky first	7.0	0.017022619047619047	-0.04357900432900433	0.07565079365079364	0.7225	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-cspl3-percpmu.mapjitter.klw	Risky first	10.0	0.0115008658008658	-0.053852813852813854	0.07433441558441557	0.6325	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-cspl3-percpmu.mapjitter.klw	Risky first	14.0	0.007227489177489178	-0.054622294372294364	0.06968398268398267	0.58	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-cspl3-percpmu.mapjitter.klw	Risky first	20.0	0.011651406926406926	-0.050245670995671	0.08559523809523809	0.6225	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-cspl3-percpmu.mapjitter.klw	Risky first	28.0	0.01731904761904762	-0.05295887445887447	0.07834090909090907	0.7275	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-cspl3-percpmu.mapjitter.klw	Risky second	7.0	0.02756168831168831	-0.02836038961038961	0.08292748917748914	0.8425	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-cspl3-percpmu.mapjitter.klw	Risky second	10.0	0.021975757575757572	-0.041952380952380956	0.08204004329004326	0.7525	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-cspl3-percpmu.mapjitter.klw	Risky second	14.0	0.02587932900432901	-0.04335497835497834	0.08921536796536793	0.785	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-cspl3-percpmu.mapjitter.klw	Risky second	20.0	0.026317640692640695	-0.03294913419913421	0.08788961038961038	0.76	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-cspl3-percpmu.mapjitter.klw	Risky second	28.0	0.031357142857142854	-0.038095238095238085	0.09059523809523799	0.835	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
