label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl5-mem.klw	Risky first	0	ips	0.5530275948816528	0.516444695262475	0.592587166605079	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl5-mem.klw	Risky first	0	vertex	0.5507216621098201	0.5153684319022666	0.5866579815339213	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl5-mem.klw	Risky first	1	ips	0.5345983633325738	0.502834421009233	0.5672514158773557	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl5-mem.klw	Risky first	1	vertex	0.5398673151876381	0.5063804083036724	0.5772584028826843	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl5-mem.klw	Risky first	2	ips	0.5037383705475811	0.4690498215235057	0.5432624743677374	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl5-mem.klw	Risky first	2	vertex	0.49777742328191243	0.4614955302695241	0.5333000471320904	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl5-mem.klw	Risky second	0	ips	0.5237716558712799	0.4894161621586434	0.5569924323796503	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl5-mem.klw	Risky second	0	vertex	0.5240505579424752	0.48796820785730555	0.5600701428896917	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl5-mem.klw	Risky second	1	ips	0.5993506450586614	0.5634658159914683	0.6346713253084327	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl5-mem.klw	Risky second	1	vertex	0.5910527815751501	0.5594572795625427	0.6239514126224652	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl5-mem.klw	Risky second	2	ips	0.6248650633618679	0.5913747409649666	0.661231211144745	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl5-mem.klw	Risky second	2	vertex	0.6149683925723399	0.5771740715424926	0.6526999886078833	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
