label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power+weber-null.mapjitter.klw	Risky first	7.0	0.0009306998556998567	-0.054193362193362196	0.05880735930735925	0.525	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-power+weber-null.mapjitter.klw	Risky first	10.0	-0.0009364718614718609	-0.05762662337662339	0.054784632034632005	0.5	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-power+weber-null.mapjitter.klw	Risky first	14.0	-0.0022299783549783563	-0.05773917748917749	0.054643939393939384	0.4675	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-power+weber-null.mapjitter.klw	Risky first	20.0	-0.00011720779220779216	-0.06565151515151516	0.061775974025974026	0.4925	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-power+weber-null.mapjitter.klw	Risky first	28.0	0.002829761904761905	-0.05383441558441558	0.06087987012987012	0.55	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-power+weber-null.mapjitter.klw	Risky second	7.0	0.0015643939393939392	-0.05239718614718614	0.05283008658008658	0.5225	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-power+weber-null.mapjitter.klw	Risky second	10.0	0.0002856060606060602	-0.05715367965367965	0.056119047619047596	0.5075	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-power+weber-null.mapjitter.klw	Risky second	14.0	0.0013041125541125543	-0.0677651515151515	0.061791125541125445	0.4975	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-power+weber-null.mapjitter.klw	Risky second	20.0	-0.0009177489177489171	-0.059783549783549765	0.061038961038961045	0.5125	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-power+weber-null.mapjitter.klw	Risky second	28.0	-0.002214285714285715	-0.06196428571428572	0.0524999999999999	0.4875	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
