label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl5-mem	Risky first	0	ips	0.5557508903082764	0.5217012546645453	0.5950071708109081	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl5-mem	Risky first	0	vertex	0.5648617281840965	0.5320724430122927	0.6045824111143661	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl5-mem	Risky first	1	ips	0.5296933014354067	0.4983172514619883	0.5629763613579404	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl5-mem	Risky first	1	vertex	0.533518948105558	0.4968216281728002	0.5709359911428686	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl5-mem	Risky first	2	ips	0.4970172533606744	0.46034582668793195	0.5359237297789929	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl5-mem	Risky first	2	vertex	0.48923894283391184	0.4539320951666153	0.5188497424488137	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl5-mem	Risky second	0	ips	0.5249504375115277	0.48821213477416486	0.5573496267725591	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl5-mem	Risky second	0	vertex	0.5231040789202442	0.48606327507079383	0.555696459764129	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl5-mem	Risky second	1	ips	0.613272864712073	0.575769503495178	0.6467649535093144	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl5-mem	Risky second	1	vertex	0.6042131047315258	0.5694329953672058	0.6385722829801778	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl5-mem	Risky second	2	ips	0.6345808490381799	0.6000314802156907	0.6731079674293959	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl5-mem	Risky second	2	vertex	0.6323236367433736	0.5955310055441635	0.6641151173388016	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
