label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-cspl5-percmem.mapjitter.klw	Risky first	0	ips	0.4384834825106789	0.3146997831900551	0.5501998907145719	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.09617878524940794	-0.2410525583305386	0.03382003133289278	0.905	12.658976207642393
log-cspl5-percmem.mapjitter.klw	Risky first	0	vertex	0.5346622677600869	0.42021831694800216	0.6303191832713247	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.09617878524940794	-0.2410525583305386	0.03382003133289278	0.905	12.658976207642393
log-cspl5-percmem.mapjitter.klw	Risky first	1	ips	0.3944317178405813	0.2973591946107311	0.5039285166250901	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.05421098287209235	-0.19766854561143216	0.09756689306703124	0.76	23.03832248734635
log-cspl5-percmem.mapjitter.klw	Risky first	1	vertex	0.4486427007126737	0.34695313818928525	0.5472366547457334	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.05421098287209235	-0.19766854561143216	0.09756689306703124	0.76	23.03832248734635
log-cspl5-percmem.mapjitter.klw	Risky first	2	ips	0.19292442461819553	0.0826157002083373	0.2945766375080027	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.0006943365179545704	-0.1474097140579424	0.13058867658746615	0.505	42.19430425378515
log-cspl5-percmem.mapjitter.klw	Risky first	2	vertex	0.19361876113615012	0.0943738031742957	0.30721907121008507	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.0006943365179545704	-0.1474097140579424	0.13058867658746615	0.505	42.19430425378515
log-cspl5-percmem.mapjitter.klw	Risky second	0	ips	0.5251114829132022	0.4198813602385926	0.6259729116536024	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.09525747592014719	-0.241438747333209	0.04398527999587893	0.8975	12.677857142857142
log-cspl5-percmem.mapjitter.klw	Risky second	0	vertex	0.6203689588333494	0.5070145081045551	0.710047778625417	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.09525747592014719	-0.241438747333209	0.04398527999587893	0.8975	12.677857142857142
log-cspl5-percmem.mapjitter.klw	Risky second	1	ips	0.292844327293299	0.17900815972459982	0.39146751903656396	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.06127052103477819	-0.2004433981930195	0.07401020387693316	0.79	23.129696531791907
log-cspl5-percmem.mapjitter.klw	Risky second	1	vertex	0.3541148483280772	0.24859393785704373	0.45421640971198224	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.06127052103477819	-0.2004433981930195	0.07401020387693316	0.79	23.129696531791907
log-cspl5-percmem.mapjitter.klw	Risky second	2	ips	0.16090707133420826	0.03765039400313232	0.2757244314240684	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	0.013563529771491946	-0.12971748176967945	0.15579840446041018	0.4625	42.25394548063128
log-cspl5-percmem.mapjitter.klw	Risky second	2	vertex	0.1473435415627163	0.0469525756011572	0.25141756593903675	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	0.013563529771491946	-0.12971748176967945	0.15579840446041018	0.4625	42.25394548063128
