label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-power-percpmusd.mapjitter.klw	Risky first	0	ips	0.46437244454961646	0.3612880096425763	0.5544783527944489	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.08721212195730921	-0.2248960744700573	0.053508682653004666	0.9	12.658976207642393
log-power-percpmusd.mapjitter.klw	Risky first	0	vertex	0.5515845665069257	0.4470417582854876	0.6425973312273788	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.08721212195730921	-0.2248960744700573	0.053508682653004666	0.9	12.658976207642393
log-power-percpmusd.mapjitter.klw	Risky first	1	ips	0.38536581516772217	0.2725990733449425	0.4879595559257824	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.06193286469326521	-0.20476379819979496	0.07975394225479793	0.795	23.03832248734635
log-power-percpmusd.mapjitter.klw	Risky first	1	vertex	0.44729867986098726	0.3477617367437162	0.5472922035106407	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.06193286469326521	-0.20476379819979496	0.07975394225479793	0.795	23.03832248734635
log-power-percpmusd.mapjitter.klw	Risky first	2	ips	0.14372384191508442	0.02790576754049753	0.26058921071268765	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.03429439889958937	-0.1660536920022531	0.11015751585714137	0.6825	42.19430425378515
log-power-percpmusd.mapjitter.klw	Risky first	2	vertex	0.1780182408146738	0.0844322463654023	0.2816683010728724	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.03429439889958937	-0.1660536920022531	0.11015751585714137	0.6825	42.19430425378515
log-power-percpmusd.mapjitter.klw	Risky second	0	ips	0.4808553834423899	0.37510822924964204	0.5874405325369962	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.1091385417212668	-0.24179048018469892	0.04656071256592824	0.9325	12.677857142857142
log-power-percpmusd.mapjitter.klw	Risky second	0	vertex	0.5899939251636568	0.487962055463252	0.6879567588189659	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.1091385417212668	-0.24179048018469892	0.04656071256592824	0.9325	12.677857142857142
log-power-percpmusd.mapjitter.klw	Risky second	1	ips	0.35807206679932874	0.25405323608943414	0.4652840445109877	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.07390251632341494	-0.20358741462752689	0.0775339195445882	0.87	23.129696531791907
log-power-percpmusd.mapjitter.klw	Risky second	1	vertex	0.4319745831227436	0.32968769020535804	0.5157818975482918	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.07390251632341494	-0.20358741462752689	0.0775339195445882	0.87	23.129696531791907
log-power-percpmusd.mapjitter.klw	Risky second	2	ips	0.13122268097340753	0.013328821620161427	0.23912235641509047	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	-0.021058228496392984	-0.16342008536033065	0.126267702705654	0.5975	42.25394548063128
log-power-percpmusd.mapjitter.klw	Risky second	2	vertex	0.1522809094698005	0.0414760374504465	0.25186127895133564	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	-0.021058228496392984	-0.16342008536033065	0.126267702705654	0.5975	42.25394548063128
