label	statistic	observed	model_median	lo	hi	ppp	covered
log-spl3-mem.klw	dp_second_high	0.03700550076489928	0.011528116828868729	-0.03563469008017879	0.05953572784775786	0.1325	True
log-spl3-mem.klw	dp_second_mean	0.05276153629979372	0.011837796256195207	-0.015683288147795005	0.040576756167645105	0.0025	False
log-spl3-mem.klw	order_contrast	0.04634131164427492	0.012177503643669013	-0.02423074413178348	0.05627693054893404	0.0475	True
log-spl3-mem.klw	stake_slope_second	-0.022942746476581066	0.008420998383404377	-0.05896254434788264	0.07041816934110165	0.8425	True
log-spl3-mem.klw	three_way	-0.027590793893314813	0.0032440950862003826	-0.08339571841495741	0.09181401428194887	0.74	True
log-spl3-mem.klw	slope_second_ctbs	-0.10307985756335969	-0.0020424209556950124	-0.11660225055690253	0.10902727787358982	0.9575	True
log-spl3-mem.klw	slope_contrast	-0.09379377187391535	-0.02395497612340597	-0.17275981418527345	0.12016177006226196	0.84	True
