label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-power-n1n2pmu.klw	Risky first	1	0.022389682539682543	-0.0453968253968254	0.08984126984126983	0.715	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-power-n1n2pmu.klw	Risky first	2	0.020314597505668934	-0.04535260770975057	0.08647448979591836	0.7325	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-power-n1n2pmu.klw	Risky first	3	0.021028968253968255	-0.053075396825396824	0.09111904761904761	0.72	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-power-n1n2pmu.klw	Risky first	4	0.014943452380952382	-0.06102380952380951	0.08432936507936505	0.675	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-power-n1n2pmu.klw	Risky first	5	0.008646456916099774	-0.05953628117913832	0.07028939909297051	0.6	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-power-n1n2pmu.klw	Risky first	6	0.0019484126984126973	-0.0675436507936508	0.07326984126984125	0.515	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-power-n1n2pmu.klw	Risky second	1	0.039140476190476184	-0.028619047619047624	0.10634920634920635	0.8475	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-power-n1n2pmu.klw	Risky second	2	0.038433106575963716	-0.02907596371882085	0.10811904761904755	0.8575	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-power-n1n2pmu.klw	Risky second	3	0.030250793650793653	-0.03287698412698413	0.09937301587301586	0.7925	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-power-n1n2pmu.klw	Risky second	4	0.022826587301587306	-0.061684523809523814	0.0891071428571428	0.7525	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-power-n1n2pmu.klw	Risky second	5	0.019668990929705216	-0.04878684807256236	0.08271655328798183	0.7175	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-power-n1n2pmu.klw	Risky second	6	0.017404761904761906	-0.04097619047619047	0.08578571428571422	0.6725	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
