label	order	stake_bin	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl3-nullind	Risky first	0	ips	0.5592154012801293	0.5239173647130304	0.5947116468597007	0.5701588578014938	0.037434839565611305	2.069581280788177	12.647988505747126
log-spl3-nullind	Risky first	0	vertex	0.5612428536167258	0.5234626040208747	0.597128389154705	0.5583628985884624	0.03999694366946201	2.081868927020881	12.670043415340087
log-spl3-nullind	Risky first	1	ips	0.5260201702850199	0.495361002614762	0.5572285638338269	0.5165086959823803	0.03184365989712946	2.2930928468948553	23.08393113342898
log-spl3-nullind	Risky first	1	vertex	0.5247157741246419	0.48921793629732596	0.5588633268299344	0.5254879878586203	0.04008110266870922	2.2756768013327777	22.99198250728863
log-spl3-nullind	Risky first	2	ips	0.5090468291941976	0.4706661540214172	0.5436638186375028	0.5142750816435027	0.043505527983834044	2.469874433923425	42.27161383285303
log-spl3-nullind	Risky first	2	vertex	0.508719226653979	0.47369610188573036	0.5430750930356194	0.4978310750137376	0.04487004462729665	2.468583797155226	42.116883116883116
log-spl3-nullind	Risky second	0	ips	0.5316672810272435	0.4970391590447981	0.5649356291160802	0.5539721598368215	0.03971352066548918	2.070795918367347	12.667142857142856
log-spl3-nullind	Risky second	0	vertex	0.5317434527878137	0.4975724430122926	0.5703092824051471	0.4940239125953411	0.03709325563501315	2.0838979591836737	12.688571428571429
log-spl3-nullind	Risky second	1	ips	0.6110296680394646	0.5818073245247063	0.6436401251090548	0.6600632980464913	0.03391213943664826	2.300787891353929	23.160377358490567
log-spl3-nullind	Risky second	1	vertex	0.6064105604921395	0.5721575149996202	0.6408759398496241	0.5987324371534898	0.027772313209004338	2.2769373072970196	23.09928057553957
log-spl3-nullind	Risky second	2	ips	0.6183031453091603	0.5833379688398487	0.6539382031919626	0.6336926732415454	0.03830221367395639	2.4712236113957777	42.263988522238165
log-spl3-nullind	Risky second	2	vertex	0.6222702969545075	0.5854047429179008	0.6563927052479684	0.5966871724766462	0.04575468210792034	2.4746669399467103	42.24390243902439
