label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl3-n1n2psd	Risky first	1	-0.00031825396825396757	-0.058769841269841264	0.0657380952380952	0.495	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
log-spl3-n1n2psd	Risky first	2	0.00458687641723356	-0.05568707482993196	0.06791411564625846	0.525	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
log-spl3-n1n2psd	Risky first	3	0.010843253968253969	-0.05587698412698414	0.07604761904761904	0.625	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
log-spl3-n1n2psd	Risky first	4	0.012992261904761906	-0.053821428571428555	0.07745436507936501	0.64	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
log-spl3-n1n2psd	Risky first	5	0.011155782312925168	-0.0520955215419501	0.07347250566893423	0.595	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
log-spl3-n1n2psd	Risky first	6	0.007777777777777777	-0.056589285714285724	0.07457341269841265	0.58	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
log-spl3-n1n2psd	Risky second	1	0.0349952380952381	-0.03556349206349207	0.09556349206349206	0.8525	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
log-spl3-n1n2psd	Risky second	2	0.03670827664399093	-0.03170181405895691	0.11217120181405889	0.8475	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
log-spl3-n1n2psd	Risky second	3	0.0334170634920635	-0.03556746031746032	0.10781349206349203	0.8225	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
log-spl3-n1n2psd	Risky second	4	0.02938253968253968	-0.04089285714285715	0.09159722222222223	0.82	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
log-spl3-n1n2psd	Risky second	5	0.024984722222222224	-0.04051303854875283	0.08211621315192738	0.7925	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
log-spl3-n1n2psd	Risky second	6	0.022728571428571428	-0.03430952380952381	0.07814285714285711	0.7725	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
