label	order	rung	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
chf-spl5-null	Risky first	1	-0.0008460317460317454	-0.057817460317460316	0.05596031746031739	0.4525	-0.014285714285714289	0.036445365126295676	1.560324302134647	20.32902298850575
chf-spl5-null	Risky first	2	-0.0012482709750566883	-0.05770096371882086	0.06675425170068026	0.475	-0.001995464852607712	0.039793806545429716	1.7756979824740167	21.901569186875893
chf-spl5-null	Risky first	3	0.0006857142857142875	-0.06937301587301588	0.05922619047619045	0.5275	0.05968253968253967	0.03836606192729519	2.048385448600041	24.130185979971387
chf-spl5-null	Risky first	4	-0.0006611111111111093	-0.07058531746031746	0.0695039682539682	0.52	0.0003968253968253986	0.04195467576645311	2.362153209109731	26.62391304347826
chf-spl5-null	Risky first	5	-0.0004066893424036283	-0.06266156462585035	0.06165249433106566	0.48	-0.0010997732426303959	0.039340281011939926	2.7396952104499275	29.690130624092888
chf-spl5-null	Risky first	6	6.944444444444267e-05	-0.05460714285714286	0.058912698412698326	0.495	-0.005158730158730161	0.030555798075844035	3.2010473397570176	33.354105571847505
chf-spl5-null	Risky second	1	-0.0010880952380952383	-0.05686507936507936	0.057841269841269784	0.4725	0.052380952380952375	0.03844840960259965	1.5596264367816093	20.32471264367816
chf-spl5-null	Risky second	2	-0.00014727891156462642	-0.06543650793650793	0.07589455782312925	0.4975	0.1287074829931973	0.048648051157488874	1.7766917293233082	21.94167852062589
chf-spl5-null	Risky second	3	-0.0011134920634920632	-0.061658730158730156	0.0652420634920635	0.4775	0.05492063492063492	0.038718294244327746	2.047557997557998	24.103276353276353
chf-spl5-null	Risky second	4	-0.0005494047619047623	-0.07636904761904763	0.06123611111111107	0.5025	0.038253968253968255	0.03420792520649049	2.3660791145726585	26.685078909612624
chf-spl5-null	Risky second	5	-0.0007452664399092966	-0.06118310657596373	0.05636139455782313	0.515	0.019489795918367338	0.03151580001348493	2.740617872693344	29.772859216255444
chf-spl5-null	Risky second	6	0.000173809523809524	-0.051476190476190474	0.05338095238095234	0.51	0.019999999999999997	0.03473791428793085	3.2039694025222243	33.36903039073806
