label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-cspl7-percmem.pathfinder	Risky first	7.0	ips	0.6331476190476191	0.5866428571428571	0.6776428571428572	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-cspl7-percmem.pathfinder	Risky first	7.0	vertex	0.6302346681096681	0.5838383838383839	0.6769264069264069	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-cspl7-percmem.pathfinder	Risky first	10.0	ips	0.5919074675324676	0.548474025974026	0.6383225108225108	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-cspl7-percmem.pathfinder	Risky first	10.0	vertex	0.5922534632034633	0.5481201298701299	0.637892857142857	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-cspl7-percmem.pathfinder	Risky first	14.0	ips	0.5252137445887446	0.4776893939393939	0.5707846320346319	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-cspl7-percmem.pathfinder	Risky first	14.0	vertex	0.5315186147186147	0.4866958874458875	0.5746807359307359	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-cspl7-percmem.pathfinder	Risky first	20.0	ips	0.46204004329004333	0.41081709956709955	0.511693722943723	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-cspl7-percmem.pathfinder	Risky first	20.0	vertex	0.4721274891774892	0.42606926406926404	0.5172846320346319	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-cspl7-percmem.pathfinder	Risky first	28.0	ips	0.4391785714285714	0.3904761904761905	0.4833928571428571	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-cspl7-percmem.pathfinder	Risky first	28.0	vertex	0.4173627705627706	0.37527705627705626	0.46461255411255403	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-cspl7-percmem.pathfinder	Risky second	7.0	ips	0.5847169913419914	0.5430248917748918	0.6309577922077921	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-cspl7-percmem.pathfinder	Risky second	7.0	vertex	0.574336038961039	0.5313744588744589	0.6192694805194805	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-cspl7-percmem.pathfinder	Risky second	10.0	ips	0.5945230519480519	0.5533235930735931	0.6411915584415584	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-cspl7-percmem.pathfinder	Risky second	10.0	vertex	0.593491341991342	0.545232683982684	0.6400487012987013	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-cspl7-percmem.pathfinder	Risky second	14.0	ips	0.6098717532467532	0.5660173160173161	0.6567640692640692	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-cspl7-percmem.pathfinder	Risky second	14.0	vertex	0.6038203463203463	0.5634145021645022	0.6493560606060605	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-cspl7-percmem.pathfinder	Risky second	20.0	ips	0.6064318181818181	0.5599188311688312	0.6538961038961039	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-cspl7-percmem.pathfinder	Risky second	20.0	vertex	0.5943511904761904	0.5499404761904763	0.6428571428571429	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-cspl7-percmem.pathfinder	Risky second	28.0	ips	0.5781547619047618	0.5333333333333333	0.6261904761904762	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-cspl7-percmem.pathfinder	Risky second	28.0	vertex	0.5439047619047619	0.5	0.5857142857142857	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
