label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-spl5-nullind.klw	Risky first	1	ips	0.3136730158730159	0.2656587301587302	0.3584603174603174	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-spl5-nullind.klw	Risky first	1	vertex	0.31292301587301585	0.2656428571428572	0.36127777777777775	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-spl5-nullind.klw	Risky first	2	ips	0.39430090702947845	0.34575396825396826	0.4391689342403628	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-spl5-nullind.klw	Risky first	2	vertex	0.39596388888888895	0.3413636621315193	0.44429336734693875	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-spl5-nullind.klw	Risky first	3	ips	0.48924166666666663	0.4346031746031746	0.534952380952381	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-spl5-nullind.klw	Risky first	3	vertex	0.4876805555555556	0.4406111111111111	0.5387857142857142	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-spl5-nullind.klw	Risky first	4	ips	0.5818063492063492	0.5313650793650794	0.6271666666666665	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-spl5-nullind.klw	Risky first	4	vertex	0.5820611111111111	0.5278571428571429	0.6349265873015872	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-spl5-nullind.klw	Risky first	5	ips	0.6650554421768707	0.6096848072562358	0.714343537414966	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-spl5-nullind.klw	Risky first	5	vertex	0.6642537698412698	0.620295634920635	0.716047619047619	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-spl5-nullind.klw	Risky first	6	ips	0.7391291666666666	0.6941964285714285	0.789779761904762	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-spl5-nullind.klw	Risky first	6	vertex	0.7375313492063492	0.6884801587301588	0.7821785714285714	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-spl5-nullind.klw	Risky second	1	ips	0.3392777777777778	0.2923730158730159	0.3851190476190476	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-spl5-nullind.klw	Risky second	1	vertex	0.33831269841269845	0.294484126984127	0.3841825396825397	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-spl5-nullind.klw	Risky second	2	ips	0.43112086167800456	0.3837256235827664	0.4833378684807255	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-spl5-nullind.klw	Risky second	2	vertex	0.43053560090702947	0.38140362811791384	0.47684353741496605	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-spl5-nullind.klw	Risky second	3	ips	0.535947619047619	0.4842142857142857	0.5828928571428571	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-spl5-nullind.klw	Risky second	3	vertex	0.5363281746031746	0.49040476190476195	0.581281746031746	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-spl5-nullind.klw	Risky second	4	ips	0.6374847222222222	0.5854761904761905	0.6858809523809524	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-spl5-nullind.klw	Risky second	4	vertex	0.6379428571428571	0.5942857142857143	0.6857142857142857	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-spl5-nullind.klw	Risky second	5	ips	0.7190530612244899	0.673704081632653	0.7648390022675737	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-spl5-nullind.klw	Risky second	5	vertex	0.7193184523809524	0.6716468253968254	0.7650833333333333	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-spl5-nullind.klw	Risky second	6	ips	0.7859357142857144	0.7428571428571429	0.8286428571428571	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-spl5-nullind.klw	Risky second	6	vertex	0.7860857142857143	0.7409047619047618	0.8295238095238094	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
