label	order	n_safe	stim	model	lo	hi	observed	observed_sem	frac	stake_chf	n_safe_chf
log-power+weber-null.mapjitter.klw	Risky first	7.0	ips	0.621872619047619	0.5771071428571428	0.6671666666666667	0.6266666666666667	0.03944171555900126	2.2513736263736264	11.379807692307692	7.0
log-power+weber-null.mapjitter.klw	Risky first	7.0	vertex	0.6209419191919192	0.5789267676767678	0.6648863636363637	0.6302308802308803	0.03945443774789204	2.250517598343685	11.376811594202898	7.0
log-power+weber-null.mapjitter.klw	Risky first	10.0	ips	0.5758852813852814	0.5296482683982685	0.6162445887445887	0.6142857142857143	0.03599380549880618	2.2700239808153477	16.350119904076738	10.0
log-power+weber-null.mapjitter.klw	Risky first	10.0	vertex	0.5768217532467532	0.5350735930735931	0.6228614718614719	0.5952813852813853	0.04040192328962872	2.265121951219512	16.32560975609756	10.0
log-power+weber-null.mapjitter.klw	Risky first	14.0	ips	0.5281066017316017	0.48613636363636364	0.5693181818181817	0.5181818181818182	0.0358216549357417	2.2780061664953752	22.946043165467625	14.0
log-power+weber-null.mapjitter.klw	Risky first	14.0	vertex	0.5303365800865801	0.4862835497835497	0.5753787878787878	0.5228138528138528	0.043576203421306324	2.28228021978022	22.97596153846154	14.0
log-power+weber-null.mapjitter.klw	Risky first	20.0	ips	0.47777272727272724	0.4294318181818182	0.5266341991341992	0.4597402597402597	0.04374134505259737	2.2886091127098322	32.88609112709832	20.0
log-power+weber-null.mapjitter.klw	Risky first	20.0	vertex	0.47788993506493505	0.43167532467532466	0.5189664502164502	0.4872294372294373	0.04884614738116798	2.290264423076923	32.90264423076923	20.0
log-power+weber-null.mapjitter.klw	Risky first	28.0	ips	0.43925000000000014	0.39749999999999996	0.4833928571428571	0.45	0.04833840406125902	2.298469387755102	46.17857142857143	28.0
log-power+weber-null.mapjitter.klw	Risky first	28.0	vertex	0.43642023809523806	0.3907088744588744	0.47985389610389606	0.405974025974026	0.046608762258643535	2.289423740510697	46.05193236714976	28.0
log-power+weber-null.mapjitter.klw	Risky second	7.0	ips	0.5774437229437229	0.5398160173160174	0.6165151515151515	0.6367965367965368	0.042630350378810064	2.250428228845495	11.376498800959233	7.0
log-power+weber-null.mapjitter.klw	Risky second	7.0	vertex	0.575879329004329	0.5385281385281385	0.6194805194805195	0.540909090909091	0.03846528379094796	2.249829118250171	11.374401913875598	7.0
log-power+weber-null.mapjitter.klw	Risky second	10.0	ips	0.583668722943723	0.5400238095238095	0.6259588744588744	0.59	0.0360197858891449	2.274818401937046	16.37409200968523	10.0
log-power+weber-null.mapjitter.klw	Risky second	10.0	vertex	0.583383116883117	0.5445725108225109	0.6275	0.579004329004329	0.03692102849092557	2.2725301204819277	16.362650602409637	10.0
log-power+weber-null.mapjitter.klw	Risky second	14.0	ips	0.5816239177489178	0.5406385281385282	0.6251136363636363	0.6595238095238095	0.0366952124322258	2.284347231715653	22.99043062200957	14.0
log-power+weber-null.mapjitter.klw	Risky second	14.0	vertex	0.5803198051948051	0.535275974025974	0.6253787878787878	0.5867965367965369	0.03049237834599614	2.2788953290146607	22.952267303102627	14.0
log-power+weber-null.mapjitter.klw	Risky second	20.0	ips	0.5730108225108225	0.5291666666666667	0.6171103896103896	0.622943722943723	0.036424972825555194	2.2944976076555026	32.94497607655502	20.0
log-power+weber-null.mapjitter.klw	Risky second	20.0	vertex	0.5739285714285713	0.5285714285714286	0.6214285714285714	0.5761904761904763	0.04588219048274321	2.291190476190476	32.911904761904765	20.0
log-power+weber-null.mapjitter.klw	Risky second	28.0	ips	0.5607321428571427	0.5166666666666666	0.6047619047619048	0.5714285714285714	0.04482339777536488	2.298469387755102	46.17857142857143	28.0
log-power+weber-null.mapjitter.klw	Risky second	28.0	vertex	0.5629464285714285	0.5166666666666666	0.6095833333333333	0.5333333333333333	0.048579254601023227	2.298469387755102	46.17857142857143	28.0
