label	order	rung	stim	model	lo	hi	observed	observed_sem	frac	stake_chf
log-power-n1n2.pathfinder.ss1-ts1	Risky first	1	ips	0.27543492063492064	0.23174603174603173	0.32034126984126976	0.25523809523809526	0.03563333496167406	1.5597625869832175	20.310888252149
log-power-n1n2.pathfinder.ss1-ts1	Risky first	1	vertex	0.2904277777777778	0.24249206349206348	0.333031746031746	0.26952380952380955	0.03989649139139269	1.5608892548373814	20.347262247838618
log-power-n1n2.pathfinder.ss1-ts1	Risky first	2	ips	0.36886927437641726	0.32299319727891157	0.41181179138321994	0.3597278911564626	0.036890898456950406	1.7755159854309996	21.92067988668555
log-power-n1n2.pathfinder.ss1-ts1	Risky first	2	vertex	0.37973367346938774	0.33217942176870746	0.42460402494331057	0.3617233560090703	0.037871423105675164	1.7758825944170773	21.882183908045977
log-power-n1n2.pathfinder.ss1-ts1	Risky first	3	ips	0.48391904761904764	0.4318888888888889	0.5298730158730159	0.5065079365079365	0.03583984568264996	2.0474562474562474	24.108262108262107
log-power-n1n2.pathfinder.ss1-ts1	Risky first	3	vertex	0.48940912698412703	0.4475912698412698	0.5406626984126983	0.44682539682539685	0.041334521605188454	2.049322660098522	24.152298850574713
log-power-n1n2.pathfinder.ss1-ts1	Risky first	4	ips	0.5997079365079365	0.5516746031746032	0.6492222222222223	0.5920634920634921	0.03893107336834764	2.365024630541872	26.70689655172414
log-power-n1n2.pathfinder.ss1-ts1	Risky first	4	vertex	0.5978642857142857	0.5500436507936508	0.6446051587301588	0.5916666666666667	0.046162380236536814	2.359231411862991	26.539473684210527
log-power-n1n2.pathfinder.ss1-ts1	Risky first	5	ips	0.7008532879818594	0.6508344671201813	0.7474308390022675	0.7070748299319728	0.037901241341324075	2.740600414078675	29.659420289855074
log-power-n1n2.pathfinder.ss1-ts1	Risky first	5	vertex	0.6921019841269842	0.6463412698412698	0.7402519841269841	0.7081746031746032	0.03676840969590351	2.7387873754152823	29.72093023255814
log-power-n1n2.pathfinder.ss1-ts1	Risky first	6	ips	0.7859406746031746	0.7403313492063492	0.831031746031746	0.7913492063492064	0.031450639009639896	3.2096774193548385	33.47214076246334
log-power-n1n2.pathfinder.ss1-ts1	Risky first	6	vertex	0.7702035714285713	0.7259920634920635	0.8133412698412698	0.7965079365079365	0.03339170559287082	3.1924172601591954	33.23607038123167
log-power-n1n2.pathfinder.ss1-ts1	Risky second	1	ips	0.31099365079365077	0.25710317460317456	0.3536984126984127	0.3307936507936508	0.03779668257219359	1.5596953478797857	20.35014409221902
log-power-n1n2.pathfinder.ss1-ts1	Risky second	1	vertex	0.29707063492063496	0.2526904761904762	0.3412857142857143	0.27841269841269844	0.039049137240570096	1.5595579205894394	20.299426934097422
log-power-n1n2.pathfinder.ss1-ts1	Risky second	2	ips	0.42095521541950115	0.3707755102040816	0.4754285714285714	0.48426303854875286	0.04272237697099603	1.7773707773707774	21.937321937321936
log-power-n1n2.pathfinder.ss1-ts1	Risky second	2	vertex	0.4066750566893424	0.36114965986394554	0.45397732426303855	0.35555555555555557	0.03613785549893971	1.7760146103896104	21.946022727272727
log-power-n1n2.pathfinder.ss1-ts1	Risky second	3	ips	0.5508845238095238	0.49428571428571433	0.6024047619047619	0.5704761904761905	0.04062470693299859	2.0469155844155846	24.068181818181817
log-power-n1n2.pathfinder.ss1-ts1	Risky second	3	vertex	0.5378202380952382	0.4893492063492063	0.5806825396825396	0.5155555555555555	0.03387422958262476	2.048204081632653	24.138571428571428
log-power-n1n2.pathfinder.ss1-ts1	Risky second	4	ips	0.6746511904761906	0.6269027777777778	0.7189960317460317	0.7068253968253969	0.03144354018281707	2.3689584191025115	26.74207492795389
log-power-n1n2.pathfinder.ss1-ts1	Risky second	4	vertex	0.6573428571428572	0.605642857142857	0.7085714285714286	0.6685714285714285	0.03774559433836991	2.3632244897959183	26.62857142857143
log-power-n1n2.pathfinder.ss1-ts1	Risky second	5	ips	0.7707350340136054	0.7296507936507937	0.8112437641723355	0.7686167800453515	0.03314172753475259	2.7425664451827245	29.795058139534884
log-power-n1n2.pathfinder.ss1-ts1	Risky second	5	vertex	0.7468170634920636	0.7002281746031745	0.7926527777777778	0.7491269841269842	0.030595375849986766	2.7386749482401656	29.75072463768116
log-power-n1n2.pathfinder.ss1-ts1	Risky second	6	ips	0.8414785714285713	0.8027857142857143	0.8800714285714285	0.84	0.027255405754769875	3.206335403726708	33.391304347826086
log-power-n1n2.pathfinder.ss1-ts1	Risky second	6	vertex	0.8095	0.7695	0.8466666666666667	0.82	0.02774433093732238	3.2016102394715107	33.346820809248555
