label	order	n_safe	model	lo	hi	p_gt0	observed	observed_sem	frac	stake_chf
log-spl5-percpmu.mapjitter.klw	Risky first	7.0	0.02285537518037518	-0.04550324675324675	0.08575360750360743	0.7475	-0.003564213564213565	0.03609656059327895	2.250946643717728	11.378313253012049
log-spl5-percpmu.mapjitter.klw	Risky first	10.0	0.012004978354978355	-0.049091991341991326	0.07689718614718616	0.6275	0.019004329004329006	0.031872359979577984	2.2675937122128174	16.337968561064088
log-spl5-percpmu.mapjitter.klw	Risky first	14.0	0.007401623376623376	-0.05955735930735928	0.0691277056277056	0.595	-0.004632034632034642	0.041446960759510966	2.280140627679643	22.960984393757503
log-spl5-percpmu.mapjitter.klw	Risky first	20.0	-0.0002461038961038964	-0.07157034632034633	0.06891774891774892	0.49	-0.027489177489177494	0.042985399933987666	2.2894357743097236	32.89435774309724
log-spl5-percpmu.mapjitter.klw	Risky first	28.0	0.024197727272727274	-0.03341233766233765	0.08690584415584414	0.77	0.04402597402597404	0.04149585065705767	2.2939791024323397	46.11570743405276
log-spl5-percpmu.mapjitter.klw	Risky second	7.0	0.03060227272727273	-0.03377164502164502	0.09115800865800863	0.86	0.09588744588744588	0.04111927498400671	2.2501283147989737	11.375449101796407
log-spl5-percpmu.mapjitter.klw	Risky second	10.0	0.023658982683982685	-0.03708549783549784	0.08536255411255407	0.7725	0.010995670995671003	0.03478012487003009	2.273671497584541	16.368357487922705
log-spl5-percpmu.mapjitter.klw	Risky second	14.0	0.029794913419913423	-0.03594155844155843	0.0982792207792208	0.81	0.07272727272727272	0.042458333277957935	2.2816180235535075	22.97132616487455
log-spl5-percpmu.mapjitter.klw	Risky second	20.0	0.019646103896103898	-0.03745129870129871	0.08249458874458872	0.72	0.04675324675324675	0.04130364313616211	2.292840095465394	32.92840095465394
log-spl5-percpmu.mapjitter.klw	Risky second	28.0	0.03395833333333333	-0.02619047619047619	0.10238095238095239	0.845	0.03809523809523809	0.03959748120196977	2.298469387755102	46.17857142857143
