label	order	stake_bin	stim	slope	lo	hi	observed	stake_chf	n_trials	d_slope_observed	d_slope	lo_contrast	hi_contrast	p_lt0	stake_chf_contrast
log-cspl3-percpmu.mapjitter.klw	Risky first	0	ips	0.4587908546435855	0.34216129479783464	0.5644715213376711	0.5726447448718716	12.647988505747126	696	-0.061416750116486396	-0.08608147333369938	-0.22129293702127714	0.0543056972698982	0.895	12.658976207642393
log-cspl3-percpmu.mapjitter.klw	Risky first	0	vertex	0.5448723279772848	0.44570068834922455	0.6428033407249566	0.634061494988358	12.670043415340087	691	-0.061416750116486396	-0.08608147333369938	-0.22129293702127714	0.0543056972698982	0.895	12.658976207642393
log-cspl3-percpmu.mapjitter.klw	Risky first	1	ips	0.3673121918780323	0.26897740168656065	0.4747687300737394	0.48139778942782585	23.08393113342898	697	-0.011754715115601888	-0.06979434887419515	-0.19550870362194978	0.06759548698460402	0.8225	23.03832248734635
log-cspl3-percpmu.mapjitter.klw	Risky first	1	vertex	0.43710654075222755	0.34257330552734294	0.5507350334063791	0.49315250454342774	22.99198250728863	686	-0.011754715115601888	-0.06979434887419515	-0.19550870362194978	0.06759548698460402	0.8225	23.03832248734635
log-cspl3-percpmu.mapjitter.klw	Risky first	2	ips	0.16848440182938426	0.05765160713854062	0.27950210268610004	0.23221653369331777	42.27161383285303	694	0.0213864321101917	-0.036397458783756435	-0.17378208877143775	0.1044863725711016	0.7025	42.19430425378515
log-cspl3-percpmu.mapjitter.klw	Risky first	2	vertex	0.2048818606131407	0.1081633225236954	0.30536953715463677	0.21083010158312607	42.116883116883116	693	0.0213864321101917	-0.036397458783756435	-0.17378208877143775	0.1044863725711016	0.7025	42.19430425378515
log-cspl3-percpmu.mapjitter.klw	Risky second	0	ips	0.5058037054770583	0.3843583618167444	0.6136967068866171	0.5535422762288243	12.667142857142856	700	-0.18798032163285872	-0.11492874857547278	-0.2575360648247801	0.01660720373037506	0.955	12.677857142857142
log-cspl3-percpmu.mapjitter.klw	Risky second	0	vertex	0.6207324540525311	0.5191675397981096	0.7175620409518775	0.7415225978616831	12.688571428571429	700	-0.18798032163285872	-0.11492874857547278	-0.2575360648247801	0.01660720373037506	0.955	12.677857142857142
log-cspl3-percpmu.mapjitter.klw	Risky second	1	ips	0.3390206015437158	0.2265844303660398	0.45005709829442364	0.29270400382215733	23.160377358490567	689	-0.14778942258236893	-0.08578948879682205	-0.23133462691312123	0.0555686674920753	0.8775	23.129696531791907
log-cspl3-percpmu.mapjitter.klw	Risky second	1	vertex	0.42481009034053785	0.33551839091907193	0.52106391644907	0.44049342640452627	23.09928057553957	695	-0.14778942258236893	-0.08578948879682205	-0.23133462691312123	0.0555686674920753	0.8775	23.129696531791907
log-cspl3-percpmu.mapjitter.klw	Risky second	2	ips	0.13555956823048626	0.03001107844178928	0.24406199016240687	0.12211657687000906	42.263988522238165	697	-0.03299622260997469	-0.016978764715572022	-0.15084675500023928	0.12002699757722071	0.6025	42.25394548063128
log-cspl3-percpmu.mapjitter.klw	Risky second	2	vertex	0.15253833294605826	0.05734741825476924	0.2580997416015698	0.15511279947998374	42.24390243902439	697	-0.03299622260997469	-0.016978764715572022	-0.15084675500023928	0.12002699757722071	0.6025	42.25394548063128
